"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000000005.6",32.0823156896062,2.69133406427662,0.334106252366177,4.57387352672687,4.78788920671695e-06,0.000578196035629018
"ENSG00000003989.18",620.810505016881,0.787545754884673,0.273053330166908,2.88464228545444,0.00391858636638287,0.0468309335177323
"ENSG00000004487.17",4407.19960053401,-0.411022176758755,0.105654834799967,-3.89022754054453,0.000100150268506921,0.00443114305420172
"ENSG00000004777.18",2283.16686596673,-0.697883625134796,0.20795445701319,-3.35598668447517,0.000790823762337551,0.017003424491416
"ENSG00000004809.14",7.31938973313955,1.13506153448295,0.301152288417556,3.77152317189314,0.000162254087259312,0.00599899976136925
"ENSG00000004838.14",571.639803445326,1.08349729655832,0.289960021237226,3.73887086932176,0.000184848640953228,0.00655163888768623
"ENSG00000004975.12",1869.21865106771,-0.330011809643219,0.0939756528668668,-3.51165817465016,0.000445320372745285,0.011591086264555
"NA",NA,NA,NA,NA,NA,NA
"ENSG00000005156.12",1094.69302003394,-0.301851357824563,0.0972606145054097,-3.10350327337374,0.00191244119333947,0.0302289328697885
"ENSG00000005189.20",293.30841768488,-0.691595866188557,0.196457202565034,-3.52032616732226,0.000431016415043077,0.0114270797569113
"ENSG00000005243.10",1108.90998515447,0.739820978110998,0.214687432905386,3.44611557438737,0.000568707077321281,0.0136421453707829
"ENSG00000005469.12",1952.91800997336,0.556611080303324,0.163290256514373,3.40869604007647,0.000652741659600138,0.0150210734175826
"ENSG00000005513.10",6982.28700434028,-0.85011135972043,0.267613417413782,-3.17724286727132,0.00148682468989154,0.0255965380571573
"ENSG00000005893.16",13893.5350992849,0.491562712983887,0.127104451653212,3.86739091706817,0.000110006009418927,0.0047189273139149
"ENSG00000006016.11",374.846155390577,1.54338965797829,0.331524950135221,4.68331193791012,2.82276436690581e-06,0.000390280126362319
"NA.1",NA,NA,NA,NA,NA,NA
"ENSG00000006453.14",43.6252188031728,0.864543275135444,0.266891759114408,3.23988606197049,0.00119577470556091,0.0223397536113669
"NA.2",NA,NA,NA,NA,NA,NA
"ENSG00000006747.15",1729.99930882255,0.792305523145328,0.260135281702306,3.04612258093976,0.00231813306249307,0.0339566291543013
"NA.3",NA,NA,NA,NA,NA,NA
"ENSG00000007171.18",2373.2513390342,-1.16062183206201,0.345731703347044,-3.37940904259443,0.000726418400397834,0.0161345598043919
"NA.4",NA,NA,NA,NA,NA,NA
"NA.5",NA,NA,NA,NA,NA,NA
"ENSG00000007376.8",1123.667202511,-0.347008462800551,0.0996227376563563,-3.48321466284924,0.000495430936443335,0.0124716439544868
"ENSG00000007968.7",333.864859374066,-0.91323374339381,0.22237797827278,-4.10671006074348,4.0133448165864e-05,0.0024262125872045
"NA.6",NA,NA,NA,NA,NA,NA
"ENSG00000008226.20",223.968327970157,1.05752854351749,0.257132745977536,4.11288023935918,3.90753122057231e-05,0.00239605978832026
"ENSG00000008282.9",5351.16330819516,0.48696875753421,0.149964048316051,3.24723905595936,0.00116530466534376,0.0218932709212611
"ENSG00000008283.16",1409.51666417606,0.57166856732097,0.142727972157971,4.00527569065783,6.19451916532469e-05,0.0032643700733262
"ENSG00000008513.16",1012.09869187076,0.596533820176348,0.204671451371853,2.91462286337233,0.00356118602099205,0.0443631752552749
"ENSG00000008952.17",6859.00252363668,0.313867799451491,0.0908521393876101,3.45471158283708,0.000550881782044425,0.0133750528215401
"NA.7",NA,NA,NA,NA,NA,NA
"ENSG00000010626.15",996.805647482732,0.713387747560878,0.188379999540621,3.78695450734786,0.000152505008259149,0.00579540061361261
"ENSG00000010932.17",30.9394316122716,2.35573013981692,0.277960720255801,3.01741955714225,0.00254936694259886,0.0357376193426025
"ENSG00000011332.19",1063.69698528547,-0.695078426432283,0.199423736687876,-3.48545289675477,0.000491304713581893,0.0124076269379864
"ENSG00000011485.15",3909.56759085204,-0.436026063720959,0.133288743101028,-3.27129059266037,0.00107057841638432,0.0208449959839505
"ENSG00000012232.9",6607.00223636421,-0.476238123355404,0.162741463902006,-2.92634823559326,0.00342966795918001,0.0433392331509933
"ENSG00000012660.14",6873.13544350256,0.338560316075544,0.109270608503643,3.09836552090262,0.00194591261721484,0.0306471275786585
