"","gene1","gene2","correlation","pvalue","status"
"15989","PRNP","CAPS2",-0.00287819402800098,0.846606101838672,"Non-significant"
"15990","PRNP","F2",-0.0028798785661019,0.846517439007438,"Non-significant"
"15991","PRNP","GFOD1",-0.00288070405469295,0.846473991512192,"Non-significant"
"15992","PRNP","SCRIB",-0.00288623657819604,0.846182813239196,"Non-significant"
"15993","PRNP","TPSG1",-0.00288708395693446,0.846138217310397,"Non-significant"
"15994","PRNP","FAM22D",-0.00289097139540711,0.845933635145983,"Non-significant"
"15995","PRNP","ARRDC5",-0.00289425643622142,0.845760763137575,"Non-significant"
"15996","PRNP","PLAC1L",-0.00289766426219805,0.845581437525962,"Non-significant"
"15997","PRNP","ARPC4-TTLL3",-0.00290164559272107,0.845371943256916,"Non-significant"
"15998","PRNP","LINC00324",-0.00290203483368807,0.845351462310331,"Non-significant"
"15999","PRNP","ANKRD36BP2",-0.00290336624328747,0.845281407450461,"Non-significant"
"16000","PRNP","GBX1",-0.00290444277816637,0.845224764243419,"Non-significant"
"16001","PRNP","MIR4656",-0.00290708862890764,0.845085552950795,"Non-significant"
"16002","PRNP","LOC100132831",-0.00292157484937068,0.844323447076291,"Non-significant"
"16003","PRNP","EMCN-IT3",-0.0029243345252593,0.844178279724745,"Non-significant"
"16004","PRNP","SLC6A7",-0.00292508099946002,0.844139013818577,"Non-significant"
"16005","PRNP","WBP2NL",-0.00294033854548743,0.843336524004644,"Non-significant"
"16006","PRNP","ERICH1-AS1",-0.00294126472078348,0.843287815876143,"Non-significant"
"16007","PRNP","RNF152",-0.00294264890949047,0.843215021657671,"Non-significant"
"16008","PRNP","SMURF2",-0.00295020558204878,0.842817641322621,"Non-significant"
"16009","PRNP","KDM4D",-0.00295147772966807,0.842750747232279,"Non-significant"
"16010","PRNP","APOC3",-0.00295232166247933,0.84270637084014,"Non-significant"
"16011","PRNP","TBC1D9",-0.00295427963831227,0.842603416814574,"Non-significant"
"16012","PRNP","KIR3DL3",-0.002963264301135,0.842131020977167,"Non-significant"
"16013","PRNP","MAGEA6",-0.00296850440681037,0.841855532774745,"Non-significant"
