"","gene1","gene2","correlation","pvalue"
"93","PRNP","ABHD13",0.0454555169874059,0.0022374925505179
"94","PRNP","ABHD14A",0.0291094541107809,0.0503557586151281
"95","PRNP","ABHD14A-ACY1",0.0161399651705249,0.277976733548246
"96","PRNP","ABHD14B",0.0523012343187332,0.000435310021468386
"97","PRNP","ABHD15",-0.0166493592312438,0.263088894282581
"98","PRNP","ABHD16A",0.0678190182853568,5.03005794008817e-06
"99","PRNP","ABHD16B",0.0207897210955285,0.162270166430125
"100","PRNP","ABHD2",0.109082164679206,1.92908932875573e-13
"101","PRNP","ABHD3",0.0600367891141868,5.37122898968218e-05
"102","PRNP","ABHD4",0.11414226668603,1.39367428993808e-14
"103","PRNP","ABHD5",0.0527573998373012,0.000387549695311
"104","PRNP","ABHD6",-0.0167909062653712,0.259051488770434
"105","PRNP","ABHD8",0.0466041833652913,0.00172394099795323
"106","PRNP","ABI1",0.0657888215456282,9.57223601426013e-06
"107","PRNP","ABI2",0.0952981508645063,1.36428796374838e-10
"108","PRNP","ABI3",0.0170136072617255,0.252786534142417
"109","PRNP","ABI3BP",0.0266318089442093,0.0734050556535266
"110","PRNP","ABL1",-0.00248787538704349,0.867199929726502
"111","PRNP","ABL2",-0.0176576890951315,0.235264182813738
"112","PRNP","ABLIM1",0.0590670950696775,7.08218692218014e-05
"113","PRNP","ABLIM2",0.00147452419714425,0.921053877441619
"114","PRNP","ABLIM3",0.0507883827078276,0.000635923662120383
"115","PRNP","ABO",-0.0385208826316629,0.00959646960099158
"116","PRNP","ABP1",-0.00694354707512186,0.640716144440738
"117","PRNP","ABR",0.0689917438582605,3.44002703786544e-06
"118","PRNP","ABRA",0.0162333559392643,0.275205169908856
"119","PRNP","ABRACL",-0.00657586422771737,0.65850073488859
"120","PRNP","ABT1",0.0486947630832484,0.00105724768491761
"121","PRNP","ABTB1",0.0432507357761369,0.00363347854650722
"122","PRNP","ABTB2",0.0591405438555245,6.9363854824775e-05
"123","PRNP","ACAA1",0.0997432889021266,1.80796946851253e-11
"124","PRNP","ACAA2",0.0112553406239473,0.449336372760429
"125","PRNP","ACACA",0.00915546378093904,0.53830832924807
"126","PRNP","ACACB",0.0260003538192955,0.0804916770930172
"127","PRNP","ACAD10",0.0206885320354371,0.164324399246784
"128","PRNP","ACAD11",0.0727606128551783,9.73587994223371e-07
"129","PRNP","ACAD8",0.0692376395454833,3.17415519259772e-06
"130","PRNP","ACAD9",0.0564660241592443,0.000145724444289894
"131","PRNP","ACADL",-0.00118245761542587,0.936654192880572
"132","PRNP","ACADM",0.0624653324829964,2.63929529371999e-05
"133","PRNP","ACADS",0.0360175232912355,0.0154520058679365
"134","PRNP","ACADSB",0.0317298295954787,0.0329104962720902
"135","PRNP","ACADVL",0.116414702847258,4.12032970181093e-15
"136","PRNP","ACAN",0.0229532442701851,0.122844180809389
"137","PRNP","ACAP1",0.0213101357639638,0.15201022659258
"138","PRNP","ACAP2",0.0467720161342391,0.00165872085246034
"139","PRNP","ACAP3",-0.0404588158535409,0.00651939308333266
"140","PRNP","ACAT1",0.0989122129685491,2.65622088150771e-11
"141","PRNP","ACAT2",0.0319348065031469,0.0317963899380685
"142","PRNP","ACBD3",0.100362935244676,1.35435010664009e-11
"143","PRNP","ACBD4",0.0553061428144696,0.00019914141135751
"144","PRNP","ACBD5",0.0848255889891509,1.11903535870692e-08
"145","PRNP","ACBD6",0.0105397192326703,0.478685112052428
"146","PRNP","ACBD7",-0.0561197427368004,0.000160062361815572
"147","PRNP","ACCS",0.00191041737861925,0.897829456406759
"148","PRNP","ACCSL",0.0233737010395943,0.11613248020373
"149","PRNP","ACD",0.0577435232219514,0.000102617101779223
"150","PRNP","ACE",0.0128979771090875,0.385975207029404
"151","PRNP","ACE2",0.0213529108005088,0.151189393042342
"152","PRNP","ACER1",0.0205908556146491,0.166325837699926
"153","PRNP","ACER2",-0.0291385549854416,0.0501260598427398
