"","population","fc","mean.p","mean.np","pval","p.adj","gene"
"G3BP1","PRNP_positive_cells",0.264428617519289,1.4591629486559,1.19473433113662,9.09098212911031e-14,9.89098855647201e-11,"G3BP1"
"GABRB1","PRNP_positive_cells",0.334393739851677,0.614312233525125,0.279918493673448,3.0517563045336e-08,3.32031085933255e-05,"GABRB1"
"GAL3ST3","PRNP_positive_cells",0.357940056547264,0.463606322924139,0.105666266376875,2.19974625390445e-10,2.39332392424804e-07,"GAL3ST3"
"GALC","PRNP_positive_cells",0.349827707447116,0.805808111360252,0.455980403913136,2.37453399865986e-12,2.58349299054193e-09,"GALC"
"GALK1","PRNP_positive_cells",0.275361739011432,1.0111330955459,0.735771356534469,8.51999887994947e-12,9.26975878138503e-09,"GALK1"
"GALNS","PRNP_positive_cells",0.277477662114321,0.699444342913614,0.421966680799293,4.08091862299754e-10,4.44003946182132e-07,"GALNS"
"GALNT2","PRNP_positive_cells",0.335875160486623,1.24208444114719,0.906209280660563,7.57136795891657e-20,8.23764833930122e-17,"GALNT2"
"GALNTL2","PRNP_positive_cells",0.836122965154727,1.18039248249529,0.34426951734056,2.1489265797838e-09,2.33803211880478e-06,"GALNTL2"
"GANAB","PRNP_positive_cells",0.767468618231193,2.12183062413706,1.35436200590586,8.56423369953982e-31,9.31788626509932e-28,"GANAB"
"GAP43","PRNP_positive_cells",0.665357461169014,3.04090831093817,2.37555084976915,2.42383600007653e-19,2.63713356808327e-16,"GAP43"
"GAPVD1","PRNP_positive_cells",0.411805441323309,0.824050405284149,0.41224496396084,4.30715110645346e-17,4.68618040382137e-14,"GAPVD1"
"GARNL3","PRNP_positive_cells",0.256983765891765,0.41329121645546,0.156307450563695,5.99065209943557e-08,6.5178294841859e-05,"GARNL3"
"GATM","PRNP_positive_cells",0.578857048009116,3.49369258523894,2.91483553722982,2.54592665147902e-17,2.76996819680918e-14,"GATM"
"GATS","PRNP_positive_cells",0.473594023710899,0.813636013888541,0.340041990177642,1.08598356629878e-16,1.18155012013307e-13,"GATS"
"GBA","PRNP_positive_cells",0.382018134173029,1.28141821884098,0.899400084667952,5.43407555238073e-15,5.91227420099024e-12,"GBA"
"GBP1","PRNP_positive_cells",0.326232843759064,1.7860068126247,1.45977396886564,5.64963313511875e-17,6.1468008510092e-14,"GBP1"
"GBP2","PRNP_positive_cells",0.265822715386795,0.995866927552827,0.730044212166032,4.18753311301609e-13,4.55603602696151e-10,"GBP2"
"GBP3","PRNP_positive_cells",0.295016600332276,0.468791894023461,0.173775293691186,2.77496626041101e-07,0.000301916329132718,"GBP3"
"GCLM","PRNP_positive_cells",0.332601395376747,0.732814869908452,0.400213474531705,6.18913659732725e-14,6.73378061789204e-11,"GCLM"
"GDI1","PRNP_positive_cells",0.666521543845286,2.20314835643398,1.5366268125887,7.29568673633341e-35,7.93770716913075e-32,"GDI1"
"GEM","PRNP_positive_cells",0.588860914933681,2.36363206327701,1.77477114834332,1.49088548090891e-22,1.6220834032289e-19,"GEM"
"GFAP","PRNP_positive_cells",0.784542978082344,6.04055807432673,5.25601509624439,8.46342887708733e-22,9.20821061827102e-19,"GFAP"
"GJA1","PRNP_positive_cells",0.383015157979373,1.71392135407588,1.3309061960965,5.42648950784941e-14,5.90402058454015e-11,"GJA1"
"GLIPR1","PRNP_positive_cells",0.258947896366415,0.76831641382531,0.509368517458895,7.92616578513885e-12,8.62366837423107e-09,"GLIPR1"
"GLIPR2","PRNP_positive_cells",0.342505459330471,1.05563490920793,0.713129449877459,1.89078944546888e-18,2.05717891667014e-15,"GLIPR2"
"GLT25D1","PRNP_positive_cells",0.479014423826432,0.843492369484003,0.364477945657571,4.68800001216992e-17,5.10054401324087e-14,"GLT25D1"
"GLTSCR2","PRNP_positive_cells",0.436869578578923,0.855146191297523,0.418276612718601,2.58396697037701e-24,2.81135606377019e-21,"GLTSCR2"
"GLUD1","PRNP_positive_cells",0.292756554649239,1.33111771548532,1.03836116083608,6.38417642670129e-15,6.94598395225101e-12,"GLUD1"
"GLUL","PRNP_positive_cells",1.03679742944719,4.30931235911019,3.27251492966301,1.37944162941152e-38,1.50083249279974e-35,"GLUL"
"GM2A","PRNP_positive_cells",0.420789395696801,0.632973200098786,0.212183804401984,6.52006383465647e-14,7.09382945210624e-11,"GM2A"
"GNA12","PRNP_positive_cells",0.260437761461199,1.62192564201174,1.36148788055054,6.04486122091607e-20,6.57680900835668e-17,"GNA12"
"GNAI2","PRNP_positive_cells",0.700271593157557,1.92800645847586,1.2277348653183,6.86105901436901e-46,7.46483220763348e-43,"GNAI2"
"GNAO1","PRNP_positive_cells",0.28839489689979,0.385694912875615,0.0973000159758249,2.7964025632986e-23,3.04248598886887e-20,"GNAO1"
"GNB1","PRNP_positive_cells",0.425970013821496,1.9705454233092,1.54457540948771,1.9112220132622e-28,2.07940955042927e-25,"GNB1"
"GNB2","PRNP_positive_cells",0.351933276795553,1.52118272406583,1.16924944727028,4.18274441294856e-25,4.55082592128804e-22,"GNB2"
"GNG12","PRNP_positive_cells",0.324006796079716,1.25354401979665,0.929537223716931,5.18732894759064e-16,5.64381389497861e-13,"GNG12"
"GNG3","PRNP_positive_cells",0.353558144330067,0.495777246394475,0.142219102064408,8.69322048661089e-12,9.45822388943265e-09,"GNG3"
"GNL1","PRNP_positive_cells",0.464826556723339,0.848919020219159,0.38409246349582,4.0625507047282e-24,4.42005516674428e-21,"GNL1"
"GNPDA1","PRNP_positive_cells",0.322500226846748,0.899512122953858,0.57701189610711,3.34826886849409e-15,3.64291652892157e-12,"GNPDA1"
"GNS","PRNP_positive_cells",1.14844798000625,2.1388397574539,0.990391777447653,4.09079674470626e-27,4.45078685824041e-24,"GNS"
"GOLIM4","PRNP_positive_cells",0.54554935394918,1.37022040092466,0.824671046975483,6.81161788846556e-19,7.41104026265053e-16,"GOLIM4"
"GOLM1","PRNP_positive_cells",0.377222329235361,1.77293412329981,1.39571179406445,1.57587915120312e-24,1.71455651650899e-21,"GOLM1"
"GORASP1","PRNP_positive_cells",0.262455100510791,0.875115666462948,0.612660565952157,8.35278566364194e-08,9.08783080204243e-05,"GORASP1"
"GPAA1","PRNP_positive_cells",0.452824461336749,1.64470481626389,1.19188035492714,5.3680004494884e-21,5.84038448904338e-18,"GPAA1"
"GPC1","PRNP_positive_cells",0.333628817051242,0.744465060777345,0.410836243726103,2.19686215674219e-16,2.3901860265355e-13,"GPC1"
"GPM6B","PRNP_positive_cells",0.696381441890231,4.35570584589735,3.65932440400712,2.1285740290269e-26,2.31588854358127e-23,"GPM6B"
"GPR108","PRNP_positive_cells",0.315241819738668,1.02245763218806,0.707215812449396,2.15703939045496e-14,2.346858856815e-11,"GPR108"
"GPR37","PRNP_positive_cells",0.507659621171489,1.23228604689465,0.724626425723164,4.12398110821009e-18,4.48689144573258e-15,"GPR37"
"GPR37L1","PRNP_positive_cells",0.469706312589377,1.73509829321109,1.26539198062171,4.60689512093128e-09,5.01230189157323e-06,"GPR37L1"
"GPRC5B","PRNP_positive_cells",0.77716114131909,2.74542015209276,1.96825901077367,9.32138628455933e-34,1.01416682776006e-30,"GPRC5B"
"GPT2","PRNP_positive_cells",0.322008038714818,1.40147447745166,1.07946643873684,4.82525023095577e-11,5.24987225127988e-08,"GPT2"
"GRAMD1A","PRNP_positive_cells",0.317919504400709,0.724398125091359,0.40647862069065,1.21640927348772e-13,1.32345328955464e-10,"GRAMD1A"
"GRB10","PRNP_positive_cells",0.362826259858957,0.937787007787861,0.574960747928904,8.99591652113384e-13,9.78755717499362e-10,"GRB10"
"GRIA1","PRNP_positive_cells",0.454467567037623,0.584066143138743,0.129598576101119,2.53992696916246e-18,2.76344054244876e-15,"GRIA1"
"GRIA2","PRNP_positive_cells",0.472408215253095,1.04369885897655,0.571290643723453,2.11057438248833e-12,2.2963049281473e-09,"GRIA2"
"GSN","PRNP_positive_cells",0.325227789306769,1.80448240012602,1.47925461081925,7.58203338251452e-23,8.2492523201758e-20,"GSN"
"GSTK1","PRNP_positive_cells",0.369678839006553,1.88339673052487,1.51371789151832,5.86274271877416e-18,6.37866407802629e-15,"GSTK1"
"GTF3C1","PRNP_positive_cells",0.292781912473093,0.748507036016484,0.455725123543391,4.6290425447632e-09,5.03639828870237e-06,"GTF3C1"
"GTF3C2","PRNP_positive_cells",0.260478132239071,0.764494896151329,0.504016763912259,3.47192306533563e-10,3.77745229508516e-07,"GTF3C2"
"GUSB","PRNP_positive_cells",0.334807297009039,1.19137467094755,0.856567373938514,1.38103656391615e-17,1.50256778154078e-14,"GUSB"
"HBEGF","PRNP_positive_cells",0.343628335962966,0.874593166050785,0.530964830087819,1.46374484339989e-10,1.59255438961908e-07,"HBEGF"
"HDAC6","PRNP_positive_cells",0.283308603045363,0.814100148273454,0.530791545228092,3.20490222765967e-15,3.48693362369372e-12,"HDAC6"
"HDGFRP2","PRNP_positive_cells",0.274485974741335,0.380814621485698,0.106328646744363,1.12505180344273e-13,1.22405636214569e-10,"HDGFRP2"
"HDHD2","PRNP_positive_cells",0.356581431414474,0.953097588974448,0.596516157559974,1.6993265478578e-14,1.84886728406928e-11,"HDHD2"
"HEPACAM","PRNP_positive_cells",0.299282794307344,1.60377115004069,1.30448835573335,3.33832401160179e-19,3.63209652462275e-16,"HEPACAM"
"HERPUD2","PRNP_positive_cells",0.288243321037593,0.844667753293945,0.556424432256352,1.33402414217052e-13,1.45141826668152e-10,"HERPUD2"
"HEY1","PRNP_positive_cells",0.438198823751315,1.63680875915802,1.19860993540671,2.13989224742829e-18,2.32820276520198e-15,"HEY1"
"HGS","PRNP_positive_cells",0.629199603908713,1.66332897830031,1.0341293743916,8.70575267536785e-18,9.47185891080022e-15,"HGS"
"HIGD1A","PRNP_positive_cells",0.454952417784337,2.02540299170534,1.57045057392101,1.77681909977165e-19,1.93317918055155e-16,"HIGD1A"
"HIVEP3","PRNP_positive_cells",0.316866305871205,0.819740287730009,0.502873981858804,1.50179730108355e-13,1.63395546357891e-10,"HIVEP3"
"HK1","PRNP_positive_cells",0.413259348395765,0.937349892569222,0.524090544173458,2.82007030607907e-16,3.06823649301403e-13,"HK1"
"HLA-A","PRNP_positive_cells",0.850986948121293,3.32698507043328,2.47599812231198,1.45150834653927e-41,1.57924108103473e-38,"HLA-A"
"HLA-B","PRNP_positive_cells",0.532620129022804,2.67745488365895,2.14483475463615,6.98561976123007e-35,7.60035430021831e-32,"HLA-B"
"HLA-C","PRNP_positive_cells",0.658959499806738,2.22126188890164,1.5623023890949,6.61455288925179e-36,7.19663354350595e-33,"HLA-C"
"HLA-E","PRNP_positive_cells",0.959000740828149,2.74538586739752,1.78638512656937,1.93426932739529e-31,2.10448502820608e-28,"HLA-E"
"HM13","PRNP_positive_cells",0.252938841099108,1.70195258312952,1.44901374203041,4.88692461386304e-13,5.31697397988299e-10,"HM13"
"HMBOX1","PRNP_positive_cells",0.255108751750446,0.676082714814008,0.420973963063562,3.13168328980839e-16,3.40727141931153e-13,"HMBOX1"
"HMOX2","PRNP_positive_cells",0.275413087526234,1.00086426845667,0.725451180930431,1.24579977291002e-13,1.3554301529261e-10,"HMOX2"
"HNRNPAB","PRNP_positive_cells",0.318706435290203,1.41160684094539,1.09290040565519,6.54762850112377e-21,7.12381980922267e-18,"HNRNPAB"
"HNRNPC","PRNP_positive_cells",0.274211860312369,2.63580823848849,2.36159637817612,4.8384574254925e-11,5.26424167893584e-08,"HNRNPC"
"HNRNPK","PRNP_positive_cells",0.545560543938772,2.56077007638022,2.01520953244145,9.27357694808856e-28,1.00896517195203e-24,"HNRNPK"
"HOMER3","PRNP_positive_cells",0.27792039031435,0.578174758568279,0.300254368253929,1.95529324783459e-15,2.12735905364403e-12,"HOMER3"
"HOPX","PRNP_positive_cells",0.655515769841994,2.32987618118632,1.67436041134432,5.13409378324615e-19,5.58589403617181e-16,"HOPX"
"HRH1","PRNP_positive_cells",0.543042128889103,1.10361098097159,0.560568852082488,2.2352132664204e-18,2.43191203386539e-15,"HRH1"
"HSD3B7","PRNP_positive_cells",0.364105931617343,0.765425384104786,0.401319452487443,1.58883542016152e-12,1.72865293713573e-09,"HSD3B7"
"HSPA5","PRNP_positive_cells",0.261189876988894,3.56070176297449,3.29951188598559,8.78005575199155e-09,9.55270065816681e-06,"HSPA5"
"HSPB8","PRNP_positive_cells",0.44517008529154,0.997130069438764,0.551959984147224,1.92429452833043e-09,2.0936324468235e-06,"HSPB8"
"HSPBP1","PRNP_positive_cells",0.270753960385214,0.709711132434774,0.43895717204956,7.13153584081617e-17,7.75911099480799e-14,"HSPBP1"
"HTRA1","PRNP_positive_cells",0.46056117801258,2.35869373416045,1.89813255614787,3.30416427837196e-16,3.59493073486869e-13,"HTRA1"
"HYAL2","PRNP_positive_cells",0.32296136561149,0.882319389565125,0.559358023953635,1.943607882681e-15,2.11464537635693e-12,"HYAL2"
"ICAM1","PRNP_positive_cells",0.662098216573289,1.21580370602482,0.553705489451531,9.37549158944557e-12,1.02005348493168e-08,"ICAM1"
"ID3","PRNP_positive_cells",0.482754509017896,2.57989459700203,2.09714008798413,2.6757986949401e-24,2.91126898009483e-21,"ID3"
"ID4","PRNP_positive_cells",0.389376606535017,2.25868996884241,1.86931336230739,1.03135257949376e-15,1.12211160648921e-12,"ID4"
"IDH2","PRNP_positive_cells",0.389236444351511,1.74141566594865,1.35217922159714,1.16025518948569e-18,1.26235764616043e-15,"IDH2"
"IER2","PRNP_positive_cells",0.337125598040911,3.11868356191665,2.78155796387573,2.371875433526e-19,2.58060047167629e-16,"IER2"
"IFFO1","PRNP_positive_cells",0.343125607028514,0.96967397880173,0.626548371773216,2.56739091594535e-10,2.79332131654854e-07,"IFFO1"
"IFI16","PRNP_positive_cells",0.600349754916015,1.73886544284186,1.13851568792584,5.26235050098498e-33,5.72543734507166e-30,"IFI16"
"IFI35","PRNP_positive_cells",0.362049284878613,0.611226045263699,0.249176760385086,1.5624686031036e-14,1.69996584017671e-11,"IFI35"
"IFITM3","PRNP_positive_cells",0.53987816255112,2.82440144848689,2.28452328593577,4.31299862275547e-26,4.69254250155796e-23,"IFITM3"
"IFNAR1","PRNP_positive_cells",0.313859558963755,1.0749039588354,0.761044399871645,1.23560720080431e-12,1.34434063447509e-09,"IFNAR1"
"IFNGR1","PRNP_positive_cells",0.273677239748501,0.957403760419492,0.683726520670991,6.38064164868878e-18,6.9421381137734e-15,"IFNGR1"
"IGFBP2","PRNP_positive_cells",0.829167909770395,3.05050857256746,2.22134066279707,2.37905366956727e-14,2.58841039248919e-11,"IGFBP2"
"IGFBP7","PRNP_positive_cells",1.40070758513226,3.29635674984934,1.89564916471708,1.17697113142614e-44,1.28054459099164e-41,"IGFBP7"
"IL17RB","PRNP_positive_cells",0.306829295152001,1.32601642622693,1.01918713107493,8.00481974722077e-10,8.7092438849762e-07,"IL17RB"
"IL1RAP","PRNP_positive_cells",0.407809762366879,0.774091142698869,0.366281380331989,3.19884770894606e-31,3.48034630733332e-28,"IL1RAP"
"ILVBL","PRNP_positive_cells",0.272080383222455,0.706212812643944,0.434132429421489,2.63552619911602e-13,2.86745250463823e-10,"ILVBL"
"INTS7","PRNP_positive_cells",0.291761134035019,0.572509647370716,0.280748513335696,7.59065580391718e-07,0.000825863351466189,"INTS7"
"IPO4","PRNP_positive_cells",0.263388641995322,0.568650272096878,0.305261630101555,5.01950233192289e-09,5.4612185371321e-06,"IPO4"
"IRAK1","PRNP_positive_cells",0.343529297593931,1.09918619130889,0.755656893714959,1.00960893737683e-12,1.09845452386599e-09,"IRAK1"
"IRF9","PRNP_positive_cells",0.644517969812138,1.55068557442865,0.906167604616513,1.40836477238095e-29,1.53230087235048e-26,"IRF9"
"IRGQ","PRNP_positive_cells",0.260832609036953,0.446038791101939,0.185206182064986,6.98380659269916e-08,7.59838157285668e-05,"IRGQ"
"IRS2","PRNP_positive_cells",0.252721125682668,1.15078929834679,0.898068172664127,9.03226002210146e-16,9.82709890404639e-13,"IRS2"
"ISG15","PRNP_positive_cells",0.432164106024822,1.5212380472132,1.08907394118838,5.65591826959467e-10,6.153639077319e-07,"ISG15"
"ISYNA1","PRNP_positive_cells",0.302640565092798,0.475465843666342,0.172825278573544,4.58158543697127e-07,0.000498476495542474,"ISYNA1"
"ITFG3","PRNP_positive_cells",0.306151660947615,0.925499306195491,0.619347645247875,2.12996005596603e-17,2.31739654089104e-14,"ITFG3"
"ITGAV","PRNP_positive_cells",0.359194547298514,1.05811237882156,0.698917831523047,5.99396438600554e-25,6.52143325197403e-22,"ITGAV"
"ITGB1","PRNP_positive_cells",0.269754200411041,0.911617998400063,0.641863797989022,8.24308238611488e-08,8.96847363609299e-05,"ITGB1"
"ITM2B","PRNP_positive_cells",0.368120984360891,2.7251677153246,2.35704673096371,8.57385040833941e-18,9.32834924427328e-15,"ITM2B"
"ITM2C","PRNP_positive_cells",0.690619985965203,2.28074457983499,1.59012459386978,1.9826795983046e-39,2.15715540295541e-36,"ITM2C"
"ITPKB","PRNP_positive_cells",0.385862405912344,0.995880765444147,0.610018359531803,5.50801169496905e-15,5.99271672412633e-12,"ITPKB"
"IVD","PRNP_positive_cells",0.323947167993356,1.17378509769731,0.849837929703951,1.19912505871237e-14,1.30464806387905e-11,"IVD"
"IVNS1ABP","PRNP_positive_cells",0.433893271156688,1.85915624816833,1.42526297701164,1.91330375725605e-17,2.08167448789459e-14,"IVNS1ABP"
"JAG1","PRNP_positive_cells",0.305905154806994,0.867471695010011,0.561566540203017,2.47866131884148e-09,2.69678351489952e-06,"JAG1"
"JAM3","PRNP_positive_cells",0.518763649619448,1.24536053544291,0.726596885823458,5.44510481776765e-24,5.9242740417312e-21,"JAM3"
"KARS","PRNP_positive_cells",0.291405870860273,1.50733834240938,1.2159324715491,1.1599079522444e-12,1.26197985204191e-09,"KARS"
"KCNE4","PRNP_positive_cells",0.251199859793615,0.503941491373856,0.252741631580241,3.24306377946133e-07,0.000352845339205393,"KCNE4"
"KCNJ10","PRNP_positive_cells",0.260272883061588,1.08948014863661,0.829207265575018,8.2563445649384e-06,0.00898290288665297,"KCNJ10"
"KCNN4","PRNP_positive_cells",0.553811563756979,0.828617375835921,0.274805812078942,3.79147922364068e-16,4.12512939532106e-13,"KCNN4"
"KCTD3","PRNP_positive_cells",0.398725421380452,1.20537106771076,0.806645646330307,8.40684275743528e-18,9.14664492008958e-15,"KCTD3"
"KCTD5","PRNP_positive_cells",0.405073286852612,0.753514012723131,0.348440725870519,4.20696137817075e-16,4.57717397944978e-13,"KCTD5"
"KDM4C","PRNP_positive_cells",0.258585585625555,0.553498476726062,0.294912891100508,7.68676899750947e-11,8.3632046692903e-08,"KDM4C"
"KEAP1","PRNP_positive_cells",0.507149301694229,1.16955198597085,0.662402684276618,1.75081095706758e-19,1.90488232128953e-16,"KEAP1"
"KHDRBS3","PRNP_positive_cells",0.391598891292525,0.685503855084188,0.293904963791664,2.09399385435183e-16,2.2782653135348e-13,"KHDRBS3"
"KIAA0090","PRNP_positive_cells",0.253430678015467,0.782472350073817,0.52904167205835,5.45511671757786e-12,5.93516698872471e-09,"KIAA0090"
"KIAA0247","PRNP_positive_cells",0.346361968001322,0.714203647143405,0.367841679142083,1.01503138539325e-18,1.10435414730785e-15,"KIAA0247"
"KIAA0317","PRNP_positive_cells",0.252871730323871,0.458842585680885,0.205970855357014,8.40277580009761e-09,9.1422200705062e-06,"KIAA0317"
"KIAA1967","PRNP_positive_cells",0.255027477693963,0.739194461466214,0.484166983772252,4.6874830672823e-11,5.09998157720314e-08,"KIAA1967"
"KIF5C","PRNP_positive_cells",0.321740658751649,0.85932949252003,0.537588833768381,9.13028468668109e-23,9.93374973910903e-20,"KIF5C"
"KLC1","PRNP_positive_cells",0.266337600829311,1.7115910586486,1.44525345781929,1.04136094681027e-18,1.13300071012957e-15,"KLC1"
"KLF6","PRNP_positive_cells",0.498276819660851,2.46872557702697,1.97044875736612,2.43587881251125e-15,2.65023614801224e-12,"KLF6"
"KLHDC3","PRNP_positive_cells",0.307973672058637,0.966393594649045,0.658419922590408,5.41670654548697e-16,5.89337672148982e-13,"KLHDC3"
"KLHDC8A","PRNP_positive_cells",0.750310794244703,1.33267851301875,0.582367718774044,4.85479299959324e-26,5.28201478355745e-23,"KLHDC8A"
"KXD1","PRNP_positive_cells",0.262000091430108,1.20304548885556,0.941045397425457,1.67916946947204e-18,1.82693638278558e-15,"KXD1"
"LAMB2","PRNP_positive_cells",0.463063284075624,1.87961994637498,1.41655666229936,1.97785482162603e-18,2.15190604592912e-15,"LAMB2"
"LAMC1","PRNP_positive_cells",0.432469451404805,1.10556430603476,0.673094854629952,8.71421046081151e-18,9.48106098136292e-15,"LAMC1"
"LAMP2","PRNP_positive_cells",0.742195695593767,2.10533284050696,1.3631371449132,1.5282375090126e-36,1.66272240980571e-33,"LAMP2"
"LANCL2","PRNP_positive_cells",0.712451537752628,1.55992101110264,0.847469473350011,7.74208970660844e-34,8.42339360078998e-31,"LANCL2"
"LAPTM4A","PRNP_positive_cells",0.386074190170648,2.14858972958551,1.76251553941486,1.97242330874471e-21,2.14599655991425e-18,"LAPTM4A"
"LBH","PRNP_positive_cells",0.320399641063479,0.791312506407962,0.470912865344484,1.34168362769489e-06,0.00145975178693204,"LBH"
"LGALS3","PRNP_positive_cells",0.669069697293957,2.2656328751353,1.59656317784134,3.90711117409238e-26,4.25093695741251e-23,"LGALS3"
"LGALS3BP","PRNP_positive_cells",0.724813943360052,2.37366118656663,1.64884724320658,9.91286283101558e-37,1.0785194760145e-33,"LGALS3BP"
"LGI4","PRNP_positive_cells",0.274157374328044,0.484067822862366,0.209910448534322,0.000232500190503872,0.252960207268213,"LGI4"
"LHFPL3","PRNP_positive_cells",0.825707068114832,1.43874814562725,0.613041077512417,9.90155893991494e-11,1.07728961266275e-07,"LHFPL3"
"LIFR","PRNP_positive_cells",0.424229395180386,1.39671984381599,0.9724904486356,7.2505757064697e-25,7.88862636863903e-22,"LIFR"
"LIMCH1","PRNP_positive_cells",1.28757525871063,2.45949924884731,1.17192399013668,9.14929555156759e-08,9.95443356010553e-05,"LIMCH1"
"LIX1","PRNP_positive_cells",0.259692372936888,0.770553891999079,0.51086151906219,5.68433211867434e-10,6.18455334511769e-07,"LIX1"
"LMNA","PRNP_positive_cells",0.51272455018608,2.69490816098809,2.18218361080201,1.40604852590375e-22,1.52978079618328e-19,"LMNA"
"LMO2","PRNP_positive_cells",0.348627504258321,0.674438996449479,0.325811492191159,5.29199250424126e-22,5.75768784461449e-19,"LMO2"
"LOC100130776","PRNP_positive_cells",0.250231268947428,0.344491204853254,0.0942599359058259,2.33473717386534e-13,2.54019404516549e-10,"LOC100130776"
"LOC100134713","PRNP_positive_cells",0.738670742213273,0.819346779424481,0.0806760372112072,0.563047804838902,1,"LOC100134713"
"LOC100499183","PRNP_positive_cells",0.402942059397555,0.657487588826741,0.254545529429186,3.90044194408304e-13,4.24368083516235e-10,"LOC100499183"
"LOC654433","PRNP_positive_cells",0.339918403930373,0.58403921259976,0.244120808669388,5.18901402367389e-13,5.64564725775719e-10,"LOC654433"
"LOC728392","PRNP_positive_cells",0.378361416020116,1.28204912468635,0.903687708666236,1.62828969999126e-19,1.7715791935905e-16,"LOC728392"
"LOX","PRNP_positive_cells",0.325996227838602,1.25183359228141,0.925837364442806,0.000457962648587442,0.498263361663137,"LOX"
"LPAR1","PRNP_positive_cells",0.359480915055035,0.810250629717003,0.450769714661968,1.19059237628925e-15,1.29536450540271e-12,"LPAR1"
"LPCAT1","PRNP_positive_cells",0.38310493233799,1.11272035830161,0.729615425963617,3.08112389534111e-17,3.35226279813113e-14,"LPCAT1"
"LPL","PRNP_positive_cells",1.14222943732075,2.39248279993174,1.25025336261098,1.05107818234884e-31,1.14357306239553e-28,"LPL"
"LPPR2","PRNP_positive_cells",0.27149321018186,0.664494252350913,0.393001042169053,8.69489499264076e-29,9.46004575199315e-26,"LPPR2"
"LRIG1","PRNP_positive_cells",0.8802162778447,2.43424691903164,1.55403064118694,1.24572605635616e-23,1.3553499493155e-20,"LRIG1"
"LRP1","PRNP_positive_cells",1.02235491703694,3.21941490385929,2.19705998682235,7.22670077163973e-35,7.86265043954403e-32,"LRP1"
"LRP10","PRNP_positive_cells",0.478901240010406,1.14104752306509,0.662146283054686,2.96847570681013e-26,3.22970156900942e-23,"LRP10"
"LRP4","PRNP_positive_cells",0.331963369319726,0.973018074505283,0.641054705185558,1.68542914223564e-09,1.83374690675238e-06,"LRP4"
"LRPAP1","PRNP_positive_cells",0.45931394668085,1.51157849939712,1.05226455271627,5.65553553612507e-22,6.15322266330408e-19,"LRPAP1"
"LRRC41","PRNP_positive_cells",0.352680094103987,1.30832572342848,0.955645629324497,6.86293650803619e-15,7.46687492074338e-12,"LRRC41"
"LRRC8A","PRNP_positive_cells",0.463322400132945,1.6350116629432,1.17168926281026,5.54922812073199e-22,6.0375601953564e-19,"LRRC8A"
"LRRN2","PRNP_positive_cells",0.265634164733402,0.437234652888761,0.171600488155359,7.41031141509032e-07,0.000806241881961826,"LRRN2"
"LSM14A","PRNP_positive_cells",0.404978643531524,0.974744683404331,0.569766039872806,5.3406661099186e-21,5.81064472759143e-18,"LSM14A"
"LTBP1","PRNP_positive_cells",0.620875237445484,1.47612331197965,0.855248074534162,1.63915143545286e-18,1.78339676177271e-15,"LTBP1"
"LTBP3","PRNP_positive_cells",0.580613448551478,1.80861961400478,1.2280061654533,1.22705031686401e-30,1.33503074474804e-27,"LTBP3"
"LYPD6","PRNP_positive_cells",0.25967436907266,0.346387578161841,0.0867132090891806,1.90279024282912e-10,2.07023578419808e-07,"LYPD6"
"LZTS1","PRNP_positive_cells",0.38685193241294,0.614165845564712,0.227313913151772,3.92201725501628e-13,4.26715477345771e-10,"LZTS1"
"MAEA","PRNP_positive_cells",0.386351308401725,0.637190603478691,0.250839295076966,1.44943708033619e-11,1.57698754340577e-08,"MAEA"
"MAF1","PRNP_positive_cells",0.409833958608183,1.31505169721546,0.905217738607279,4.7849624614588e-21,5.20603915806718e-18,"MAF1"
"MAFF","PRNP_positive_cells",0.258583849640015,0.914093836515606,0.65550998687559,5.51983758265673e-12,6.00558328993052e-09,"MAFF"
"MAGED2","PRNP_positive_cells",0.412412173509579,2.10951050438418,1.6970983308746,8.36744781861484e-23,9.10378322665294e-20,"MAGED2"
"MAGT1","PRNP_positive_cells",0.289466060257987,0.642608654104224,0.353142593846237,1.24567185706832e-13,1.35529098049033e-10,"MAGT1"
"MAML2","PRNP_positive_cells",0.257116213254162,0.620282521681169,0.363166308427007,6.8356984612718e-09,7.43723992586372e-06,"MAML2"
"MANBAL","PRNP_positive_cells",0.334474542222885,1.24929765123361,0.914823109010721,3.39432574179333e-26,3.69302640707114e-23,"MANBAL"
"MAOB","PRNP_positive_cells",0.549081714571514,1.43125161605325,0.882169901481734,1.76114227575828e-14,1.91612279602501e-11,"MAOB"
"MAP1A","PRNP_positive_cells",0.477492194371544,1.61403704157406,1.13654484720252,3.16055343066389e-17,3.43868213256231e-14,"MAP1A"
"MAP1B","PRNP_positive_cells",0.531838517471802,3.88399103312124,3.35215251564943,4.66255559925988e-23,5.07286049199475e-20,"MAP1B"
"MAP2K2","PRNP_positive_cells",0.275520002110084,1.09107037196073,0.815550369850649,1.42376512781709e-17,1.54905645906499e-14,"MAP2K2"
"MAP4","PRNP_positive_cells",0.368000636280801,2.52964914593442,2.16164850965362,5.07171499203012e-27,5.51802591132877e-24,"MAP4"
"MAPK4","PRNP_positive_cells",0.528402889451629,1.32804109892917,0.799638209477538,1.42406416920458e-24,1.54938181609459e-21,"MAPK4"
"MAPKAP1","PRNP_positive_cells",0.444579324116849,0.986697798115348,0.542118473998498,3.71554242092934e-19,4.04251015397112e-16,"MAPKAP1"
