"","gene1","gene2","correlation","pvalue","status"
"1","PRNP","OS9",0.421223069568486,3.70627173996131e-48,"Positive correlation"
"2","PRNP","BAALC",0.388175594015146,1.48372042667623e-40,"Positive correlation"
"3","PRNP","CTDSP2",0.376307448163346,4.98241489933051e-38,"Positive correlation"
"4","PRNP","DKK3",0.372509067359051,3.04825002763841e-37,"Positive correlation"
"5","PRNP","CPE",0.345597798663375,5.80362321940053e-32,"Positive correlation"
"6","PRNP","GPRC5B",0.340768811352307,4.55132972671674e-31,"Positive correlation"
"7","PRNP","GLUL",0.339618951885792,7.39268235920627e-31,"Positive correlation"
"8","PRNP","PSAP",0.338603053366787,1.13288400865432e-30,"Positive correlation"
"9","PRNP","GNS",0.337440695284863,1.84267337562718e-30,"Positive correlation"
"10","PRNP","APLP2",0.332394083254088,1.48684029797877e-29,"Positive correlation"
"11","PRNP","GPM6B",0.327903894316722,9.22486370951378e-29,"Positive correlation"
"12","PRNP","ITM2C",0.324816655699306,3.17925203539287e-28,"Positive correlation"
"13","PRNP","HLA-A",0.322720802954344,7.30463971783616e-28,"Positive correlation"
"14","PRNP","TIMP3",0.322179509541917,9.04570638307309e-28,"Positive correlation"
"15","PRNP","CLU",0.321995297575688,9.72737590804892e-28,"Positive correlation"
"16","PRNP","SRGAP1",0.318601502313963,3.67619459062812e-27,"Positive correlation"
"17","PRNP","LANCL2",0.31438615823987,1.87196137285386e-26,"Positive correlation"
"18","PRNP","BASP1",0.313323192286236,2.81038077123511e-26,"Positive correlation"
"19","PRNP","GNAI2",0.307843112912843,2.22433414441268e-25,"Positive correlation"
"20","PRNP","WLS",0.307674020451946,2.36930638112336e-25,"Positive correlation"
"21","PRNP","TNFRSF21",0.302984075273316,1.34291472899911e-24,"Positive correlation"
"22","PRNP","MEG3",0.30238420546743,1.67273493791189e-24,"Positive correlation"
"23","PRNP","KLHDC8A",0.3013641596978,2.42717216462181e-24,"Positive correlation"
"24","PRNP","CNR1",0.298221210294954,7.5717874687335e-24,"Positive correlation"
"25","PRNP","TPST1",0.298150144418976,7.76783677249736e-24,"Positive correlation"
"26","PRNP","SCARA3",0.296598003982246,1.35517491557819e-23,"Positive correlation"
"27","PRNP","LGALS3BP",0.293903242467491,3.53269371298045e-23,"Positive correlation"
"28","PRNP","IFI16",0.292934984903553,4.97204146125905e-23,"Positive correlation"
"29","PRNP","DYRK2",0.2889767083055,1.98327959047332e-22,"Positive correlation"
"30","PRNP","IGFBP7",0.288967327099626,1.98974159182272e-22,"Positive correlation"
"31","PRNP","TSPAN31",0.288333265220068,2.47832343237618e-22,"Positive correlation"
"32","PRNP","GDI1",0.287385240788723,3.43783668130996e-22,"Positive correlation"
"33","PRNP","CAPN5",0.286495471491061,4.66858806669735e-22,"Positive correlation"
"34","PRNP","SLC22A17",0.286137808001798,5.27805000382789e-22,"Positive correlation"
"35","PRNP","SNN",0.285098714749842,7.53095981328881e-22,"Positive correlation"
"36","PRNP","FAM3C",0.283600613476323,1.25394880233598e-21,"Positive correlation"
"37","PRNP","SYT11",0.282579515591523,1.77187889331278e-21,"Positive correlation"
"38","PRNP","BCAT1",0.282234917474682,1.99052205590207e-21,"Positive correlation"
"39","PRNP","TMOD1",0.281702693064292,2.38163176197357e-21,"Positive correlation"
"40","PRNP","CSF1",0.280795827083612,3.23022761406814e-21,"Positive correlation"
"41","PRNP","HLA-C",0.280055813658242,4.13881419897733e-21,"Positive correlation"
"42","PRNP","NDRG2",0.279908014218146,4.34846372585977e-21,"Positive correlation"
"43","PRNP","THBS2",0.277484890523086,9.73448160347266e-21,"Positive correlation"
"44","PRNP","PSRC1",0.277001444514465,1.14214469879248e-20,"Positive correlation"
"45","PRNP","TSFM",0.276333078307092,1.42380501460525e-20,"Positive correlation"
"46","PRNP","ARID5A",0.275845829563846,1.67136816562035e-20,"Positive correlation"
"47","PRNP","BCL6",0.273775791514474,3.29072472423068e-20,"Positive correlation"
"48","PRNP","TRIM9",0.273606734260037,3.47703060725487e-20,"Positive correlation"
"49","PRNP","HLA-E",0.271914464609047,6.02132578756173e-20,"Positive correlation"
"50","PRNP","ABHD12",0.271644139395078,6.57100810003453e-20,"Positive correlation"
"51","PRNP","AVIL",0.270475111138724,9.57658760320808e-20,"Positive correlation"
"52","PRNP","TBK1",0.270285047469409,1.01795882782375e-19,"Positive correlation"
"53","PRNP","SPTBN1",0.270040674739961,1.10102271985734e-19,"Positive correlation"
"54","PRNP","PAM",0.26885482105181,1.60920383885008e-19,"Positive correlation"
"55","PRNP","CLIC4",0.268592609660601,1.74961866640799e-19,"Positive correlation"
"56","PRNP","TNFRSF1A",0.268551428417591,1.77274342783514e-19,"Positive correlation"
"57","PRNP","PCNP",0.268090432907199,2.05311700844961e-19,"Positive correlation"
"58","PRNP","XPOT",0.26791868089065,2.16840225202026e-19,"Positive correlation"
"59","PRNP","SPARCL1",0.267815681110666,2.24057862778366e-19,"Positive correlation"
"60","PRNP","IRF9",0.267639981840515,2.36920854686078e-19,"Positive correlation"
"61","PRNP","PNMA1",0.267533137428084,2.45096416790618e-19,"Positive correlation"
"62","PRNP","GFAP",0.267126193619629,2.78864344869767e-19,"Positive correlation"
"63","PRNP","ATP6V0E2",0.267113044690187,2.80028756332275e-19,"Positive correlation"
"64","PRNP","METTL21B",0.266900017235374,2.99575885419036e-19,"Positive correlation"
"65","PRNP","SERPINE2",0.266756099031707,3.13537440690367e-19,"Positive correlation"
"66","PRNP","NDRG4",0.26666653943445,3.22547676752877e-19,"Positive correlation"
"67","PRNP","COMT",0.266197299272419,3.74098676516018e-19,"Positive correlation"
"68","PRNP","MLC1",0.265881375916768,4.13301721226601e-19,"Positive correlation"
"69","PRNP","STMN4",0.265113043226108,5.2636364389365e-19,"Positive correlation"
"70","PRNP","FEZ1",0.264022363248122,7.40928771415099e-19,"Positive correlation"
"71","PRNP","SMOX",0.263901714897153,7.69413507995224e-19,"Positive correlation"
"72","PRNP","CDKN2A",0.263473875903628,8.79407123098491e-19,"Positive correlation"
"73","PRNP","SORT1",0.263310759513885,9.25308356762697e-19,"Positive correlation"
"74","PRNP","PCSK1N",0.262173027807601,1.31820018589275e-18,"Positive correlation"
"75","PRNP","SLC3A2",0.262083820216512,1.35519168105237e-18,"Positive correlation"
"76","PRNP","RAB10",0.262075542666938,1.35867557297946e-18,"Positive correlation"
"77","PRNP","SEPT2",0.261527774568254,1.60996306534958e-18,"Positive correlation"
"78","PRNP","KIF5C",0.261088894200874,1.84391472948037e-18,"Positive correlation"
"79","PRNP","GAP43",0.258763035145839,3.76847368052252e-18,"Positive correlation"
"80","PRNP","TUBB2B",0.257701610137047,5.2095282841324e-18,"Positive correlation"
"81","PRNP","EIF4H",0.256705407825203,7.05022172516732e-18,"Positive correlation"
"82","PRNP","MDM2",0.256141479806465,8.36250410742152e-18,"Positive correlation"
"83","PRNP","METTL1",0.255536846099731,1.00373552725938e-17,"Positive correlation"
"84","PRNP","QKI",0.255525998940453,1.00702379194165e-17,"Positive correlation"
"85","PRNP","MAGED2",0.254773193539232,1.26315207379152e-17,"Positive correlation"
"86","PRNP","SNX3",0.254228128323497,1.4876872552253e-17,"Positive correlation"
"87","PRNP","ATP6AP1",0.254036759072761,1.57550168273169e-17,"Positive correlation"
"88","PRNP","LRP1",0.253571925506007,1.81063720947692e-17,"Positive correlation"
"89","PRNP","GANAB",0.252774633912659,2.29702745336612e-17,"Positive correlation"
"90","PRNP","LOC728392",0.251837694911452,3.03486148549133e-17,"Positive correlation"
"91","PRNP","XRCC6BP1",0.251808168761837,3.06156188345252e-17,"Positive correlation"
"92","PRNP","PRUNE2",0.251192417277835,3.67421231043223e-17,"Positive correlation"
"93","PRNP","CTSB",0.250960375456547,3.93516095102896e-17,"Positive correlation"
"94","PRNP","TPP1",0.250380083319189,4.67034310053665e-17,"Positive correlation"
"95","PRNP","TAPBP",0.250181384123812,4.95194463536087e-17,"Positive correlation"
"96","PRNP","LAMP2",0.24960552473451,5.86598357367722e-17,"Positive correlation"
"97","PRNP","CTSD",0.248996647517811,7.013262668157e-17,"Positive correlation"
"98","PRNP","TUBB3",0.248984568880699,7.03812491640793e-17,"Positive correlation"
"99","PRNP","DAG1",0.248720884048049,7.60303999524351e-17,"Positive correlation"
"100","PRNP","PIGT",0.24779673424039,9.95848150489018e-17,"Positive correlation"
"101","PRNP","CNDP2",0.247785851755213,9.99011370640591e-17,"Positive correlation"
"102","PRNP","HNRNPK",0.247365180480071,1.12917265706721e-16,"Positive correlation"
"103","PRNP","SLC7A8",0.24716175669292,1.19796916240128e-16,"Positive correlation"
"104","PRNP","NCAM1",0.246932554180452,1.28043628683704e-16,"Positive correlation"
"105","PRNP","METRN",0.246859727549056,1.30779107548153e-16,"Positive correlation"
"106","PRNP","SLC1A3",0.246701272114462,1.36931282145715e-16,"Positive correlation"
"107","PRNP","FOS",0.246668685999463,1.38231351051953e-16,"Positive correlation"
"108","PRNP","HIGD1A",0.246220945949102,1.57374458751501e-16,"Positive correlation"
"109","PRNP","GNG3",0.245841290958929,1.75633877553288e-16,"Positive correlation"
"110","PRNP","SERPINA3",0.245778030349299,1.78872749772708e-16,"Positive correlation"
"111","PRNP","LPL",0.245585515393578,1.8909537486254e-16,"Positive correlation"
"112","PRNP","NPTX2",0.245428436412226,1.97860637015098e-16,"Positive correlation"
"113","PRNP","SLC10A4",0.245229494343696,2.09537877028466e-16,"Positive correlation"
"114","PRNP","MAP4",0.245141299537582,2.14929223905612e-16,"Positive correlation"
"115","PRNP","SEMA6A",0.244985921241818,2.24761675258849e-16,"Positive correlation"
"116","PRNP","APBA2",0.244974629110444,2.25493265742923e-16,"Positive correlation"
"117","PRNP","ABHD4",0.244435863871161,2.63261045391996e-16,"Positive correlation"
"118","PRNP","GATM",0.243792237105713,3.1660379607443e-16,"Positive correlation"
"119","PRNP","DPYSL2",0.243755018368564,3.19994593315352e-16,"Positive correlation"
"120","PRNP","APOL4",0.243449969129532,3.49166817627489e-16,"Positive correlation"
"121","PRNP","LHFPL3",0.243329306432541,3.61414999478893e-16,"Positive correlation"
"122","PRNP","ELOVL2",0.243218230193174,3.73063349787814e-16,"Positive correlation"
"123","PRNP","DDR1",0.24301714082544,3.95098585460007e-16,"Positive correlation"
"124","PRNP","ATCAY",0.24247302763944,4.61348607330822e-16,"Positive correlation"
"125","PRNP","NDST1",0.241494948282194,6.09021216759585e-16,"Positive correlation"
"126","PRNP","GRIA1",0.24042003223397,8.25203271216826e-16,"Positive correlation"
"127","PRNP","SLC35F1",0.240186605530672,8.81302987094334e-16,"Positive correlation"
"128","PRNP","CTSA",0.23962224230301,1.0329060443814e-15,"Positive correlation"
"129","PRNP","JAM3",0.239165117275984,1.17426928788464e-15,"Positive correlation"
"130","PRNP","PTTG1IP",0.238408819943896,1.45103505599294e-15,"Positive correlation"
"131","PRNP","PLD3",0.237665666502209,1.78517831730861e-15,"Positive correlation"
"132","PRNP","NR2E1",0.237595982522766,1.82014238758395e-15,"Positive correlation"
"133","PRNP","SEC61A1",0.237574768083885,1.83091988133974e-15,"Positive correlation"
"134","PRNP","SUMF2",0.237472019352928,1.88401355098062e-15,"Positive correlation"
"135","PRNP","SLC44A2",0.236892509798915,2.21306479298587e-15,"Positive correlation"
"136","PRNP","NUCB1",0.236814144076849,2.26169290614493e-15,"Positive correlation"
"137","PRNP","VWA5A",0.236691862856475,2.33967844157193e-15,"Positive correlation"
"138","PRNP","PLTP",0.236157681059098,2.71252731786104e-15,"Positive correlation"
"139","PRNP","CHPF",0.235961868063152,2.86335188954365e-15,"Positive correlation"
"140","PRNP","CDKN1A",0.235188889349248,3.54353944899343e-15,"Positive correlation"
"141","PRNP","ATP6AP2",0.234990393103905,3.742428610528e-15,"Positive correlation"
"142","PRNP","GATS",0.234433246981238,4.36118953020496e-15,"Positive correlation"
"143","PRNP","B2M",0.234417602196555,4.37994301419807e-15,"Positive correlation"
"144","PRNP","C14orf132",0.234347365862384,4.46511724065276e-15,"Positive correlation"
"145","PRNP","C1QL1",0.234014797956616,4.89104062246699e-15,"Positive correlation"
"146","PRNP","PGM2L1",0.233800105821354,5.18695671208401e-15,"Positive correlation"
"147","PRNP","PVRL2",0.233717720442615,5.30512399747356e-15,"Positive correlation"
"148","PRNP","MAP1B",0.233581537757184,5.50628212946014e-15,"Positive correlation"
"149","PRNP","CSNK1E",0.233320595390723,5.91289303081967e-15,"Positive correlation"
"150","PRNP","TSPAN3",0.233008220810284,6.43859235370791e-15,"Positive correlation"
"151","PRNP","LOC100130776",0.232951804019754,6.53831729373389e-15,"Positive correlation"
"152","PRNP","AGAP2",0.232861757527457,6.70064162810602e-15,"Positive correlation"
"153","PRNP","TUBB2A",0.232519981682066,7.35359841091249e-15,"Positive correlation"
"154","PRNP","CDKN2B",0.231389011587129,9.99252521337828e-15,"Positive correlation"
"155","PRNP","ADAM9",0.231322277982023,1.01744607715208e-14,"Positive correlation"
"156","PRNP","TMEM132A",0.231068836031087,1.08955557859532e-14,"Positive correlation"
"157","PRNP","NCL",0.231000701382185,1.10978297521236e-14,"Positive correlation"
"158","PRNP","SERINC1",0.230706800534754,1.20134637993397e-14,"Positive correlation"
"159","PRNP","LAPTM4A",0.230655342840864,1.21812424745591e-14,"Positive correlation"
"160","PRNP","FYN",0.230475328871824,1.27864968270212e-14,"Positive correlation"
"161","PRNP","CRMP1",0.230408529424419,1.30185309774451e-14,"Positive correlation"
"162","PRNP","SPARC",0.230334659384989,1.32799443582389e-14,"Positive correlation"
"163","PRNP","TAGLN2",0.229497975337355,1.66258222957704e-14,"Positive correlation"
"164","PRNP","GNL1",0.229352613756925,1.72861527991427e-14,"Positive correlation"
"165","PRNP","ALDH6A1",0.228336267302452,2.26800563563088e-14,"Positive correlation"
"166","PRNP","HTRA1",0.227272210091974,3.00969192832061e-14,"Positive correlation"
"167","PRNP","CNN3",0.226536151454109,3.65730441348293e-14,"Positive correlation"
"168","PRNP","CDK4",0.226294138102238,3.89875214361386e-14,"Positive correlation"
"169","PRNP","PMP2",0.225629928567772,4.64474547440199e-14,"Positive correlation"
"170","PRNP","NRSN2",0.225365910480492,4.97873571051043e-14,"Positive correlation"
"171","PRNP","IL1RAP",0.224475518647149,6.28845003504359e-14,"Positive correlation"
"172","PRNP","TSPAN7",0.224354263569334,6.49116215305426e-14,"Positive correlation"
"173","PRNP","ELN",0.224265331708903,6.64390129664607e-14,"Positive correlation"
"174","PRNP","DPY19L1",0.224254243536576,6.66319072504939e-14,"Positive correlation"
"175","PRNP","FHL1",0.224151974599169,6.84371372515536e-14,"Positive correlation"
"176","PRNP","MARCH9",0.223740518035853,7.6197917577878e-14,"Positive correlation"
"177","PRNP","HLA-B",0.223505861133101,8.10042036972729e-14,"Positive correlation"
"178","PRNP","GNG2",0.223500302838144,8.11215844505071e-14,"Positive correlation"
"179","PRNP","ADORA1",0.223371648905097,8.38856542756605e-14,"Positive correlation"
"180","PRNP","PTPRZ1",0.222633915203083,1.01614360428311e-13,"Positive correlation"
"181","PRNP","LPPR2",0.22231120300462,1.10480760332569e-13,"Positive correlation"
"182","PRNP","SEMA5A",0.222187057898416,1.14090145717344e-13,"Positive correlation"
"183","PRNP","ZFYVE21",0.222165873794642,1.14717503361268e-13,"Positive correlation"
"184","PRNP","CD44",0.221912467571483,1.22489596721814e-13,"Positive correlation"
"185","PRNP","F3",0.221540760451205,1.34833144882011e-13,"Positive correlation"
"186","PRNP","GOLM1",0.220813425378884,1.62619182072309e-13,"Positive correlation"
"187","PRNP","TMBIM4",0.220466733848533,1.77770400972379e-13,"Positive correlation"
"188","PRNP","SURF4",0.220457395849741,1.78197083486854e-13,"Positive correlation"
"189","PRNP","CRIP2",0.220187107839026,1.90992337351022e-13,"Positive correlation"
"190","PRNP","CPSF6",0.219901614821308,2.0548617990695e-13,"Positive correlation"
"191","PRNP","CDH13",0.219673334308998,2.17847034497989e-13,"Positive correlation"
"192","PRNP","STARD7",0.219628679562343,2.20348902269011e-13,"Positive correlation"
"193","PRNP","SPOCK1",0.219383495868572,2.34596318586595e-13,"Positive correlation"
"194","PRNP","FIBIN",0.219058812175476,2.54861645739835e-13,"Positive correlation"
"195","PRNP","ITM2B",0.218933378396752,2.6314223392542e-13,"Positive correlation"
"196","PRNP","CHID1",0.218360474004916,3.04442924808622e-13,"Positive correlation"
"197","PRNP","VOPP1",0.218169341134941,3.19587584603745e-13,"Positive correlation"
"198","PRNP","CELSR2",0.21800759801836,3.32978776507458e-13,"Positive correlation"
"199","PRNP","MAF1",0.217853400005946,3.46256962435998e-13,"Positive correlation"
"200","PRNP","MAT2A",0.217764806243957,3.5411933451026e-13,"Positive correlation"
"201","PRNP","MATN2",0.217487013310821,3.79924868459604e-13,"Positive correlation"
"202","PRNP","DDAH2",0.217134275839256,4.15362677330843e-13,"Positive correlation"
"203","PRNP","CDK16",0.217120005504287,4.168625804627e-13,"Positive correlation"
"204","PRNP","CANX",0.21700755218706,4.28869448216683e-13,"Positive correlation"
"205","PRNP","TMEM176B",0.216819030063576,4.49763447145265e-13,"Positive correlation"
"206","PRNP","SLC20A2",0.216817624449652,4.49922920713833e-13,"Positive correlation"
"207","PRNP","UBE2H",0.216801169839804,4.51793902902085e-13,"Positive correlation"
"208","PRNP","CRKL",0.216780926304786,4.54106176156221e-13,"Positive correlation"
"209","PRNP","PTP4A1",0.216638099132441,4.70753311584756e-13,"Positive correlation"
"210","PRNP","STAT3",0.216391493477861,5.00915778928262e-13,"Positive correlation"
"211","PRNP","PCBP4",0.215088866953692,6.94531848566347e-13,"Positive correlation"
"212","PRNP","FAM82A2",0.215001559796895,7.09859152961748e-13,"Positive correlation"
"213","PRNP","CPXM1",0.214986584572929,7.12521251753692e-13,"Positive correlation"
"214","PRNP","GRIA2",0.214598813353506,7.84965420805988e-13,"Positive correlation"
"215","PRNP","PDPN",0.21445850547919,8.12917911004364e-13,"Positive correlation"
"216","PRNP","LMO2",0.214299114973369,8.4585679070088e-13,"Positive correlation"
"217","PRNP","CBR1",0.214101463404136,8.88523548880894e-13,"Positive correlation"
"218","PRNP","THY1",0.21368720325022,9.84906937335386e-13,"Positive correlation"
"219","PRNP","ABHD2",0.213492913792853,1.03357111874995e-12,"Positive correlation"
"220","PRNP","CALM3",0.21344823196726,1.04509167720137e-12,"Positive correlation"
"221","PRNP","KCNQ2",0.213186087098373,1.11526074409566e-12,"Positive correlation"
"222","PRNP","LMNA",0.21299824448888,1.168359856985e-12,"Positive correlation"
"223","PRNP","ARL6IP1",0.212960606934593,1.17929328837644e-12,"Positive correlation"
"224","PRNP","PROS1",0.212927542374513,1.18898098088128e-12,"Positive correlation"
"225","PRNP","CNP",0.21290792068804,1.1947668281328e-12,"Positive correlation"
"226","PRNP","NDFIP1",0.212810428833314,1.22392583865276e-12,"Positive correlation"
"227","PRNP","TMBIM1",0.211679810285073,1.61744103853618e-12,"Positive correlation"
"228","PRNP","SHISA5",0.21144781747068,1.71232957894097e-12,"Positive correlation"
"229","PRNP","PPP1R15A",0.211444112150296,1.71388851271934e-12,"Positive correlation"
"230","PRNP","MAP1A",0.211143845061224,1.84495051253952e-12,"Positive correlation"
"231","PRNP","ASRGL1",0.210686278153053,2.06376102874754e-12,"Positive correlation"
"232","PRNP","PPP2R1A",0.210497588611763,2.16122121400187e-12,"Positive correlation"
"233","PRNP","PPP5C",0.210413912996952,2.20587016337113e-12,"Positive correlation"
"234","PRNP","HEY1",0.210180683686653,2.33514343408714e-12,"Positive correlation"
"235","PRNP","YIPF3",0.209685026212938,2.63500377420199e-12,"Positive correlation"
"236","PRNP","TMEM132B",0.209469366741176,2.77695632840768e-12,"Positive correlation"
"237","PRNP","ACHE",0.208327499435774,3.66280427027966e-12,"Positive correlation"
"238","PRNP","KEAP1",0.208067480327701,3.90030344813723e-12,"Positive correlation"
"239","PRNP","P4HB",0.207818682361648,4.14163720193427e-12,"Positive correlation"
"240","PRNP","SLC25A18",0.20763489134928,4.32924345514957e-12,"Positive correlation"
"241","PRNP","FGF1",0.207603875999809,4.36171265284754e-12,"Positive correlation"
"242","PRNP","P4HTM",0.207464456889049,4.51063573390867e-12,"Positive correlation"
"243","PRNP","CD82",0.207194071255741,4.81377552670688e-12,"Positive correlation"
"244","PRNP","PHLDA1",0.207193475792338,4.81446464633063e-12,"Positive correlation"
"245","PRNP","GNB1",0.207143751074293,4.87235223483667e-12,"Positive correlation"
"246","PRNP","SEPW1",0.207120401863423,4.89976902672971e-12,"Positive correlation"
"247","PRNP","PYGB",0.207102877112669,4.92044585369601e-12,"Positive correlation"
"248","PRNP","APLP1",0.206151527096029,6.18075625237022e-12,"Positive correlation"
"249","PRNP","SEZ6L2",0.205681925425439,6.91435250235513e-12,"Positive correlation"
"250","PRNP","C8orf46",0.205457139707448,7.29501853462097e-12,"Positive correlation"
"251","PRNP","ANXA5",0.205353899984645,7.47665185232327e-12,"Positive correlation"
"252","PRNP","STAT1",0.204797952205532,8.53348622237298e-12,"Positive correlation"
"253","PRNP","CALR",0.204672074293503,8.79234559503293e-12,"Positive correlation"
"254","PRNP","LLPH",0.204473337470529,9.21675169692453e-12,"Positive correlation"
"255","PRNP","SQSTM1",0.204112317030547,1.00395812281085e-11,"Positive correlation"
"256","PRNP","MAPK1",0.203794206200266,1.08238634891941e-11,"Positive correlation"
"257","PRNP","ZYX",0.203517491395376,1.15545943385684e-11,"Positive correlation"
"258","PRNP","PALM2",0.20349917252353,1.16046372115708e-11,"Positive correlation"
"259","PRNP","TMEM30A",0.203403433562167,1.18696429306293e-11,"Positive correlation"
"260","PRNP","GPR56",0.203401856599144,1.18740571502196e-11,"Positive correlation"
"261","PRNP","ADCK3",0.203400919057212,1.18766822695924e-11,"Positive correlation"
"262","PRNP","SEC23B",0.20333186758459,1.20715952188856e-11,"Positive correlation"
"263","PRNP","C15orf24",0.203271326932122,1.22450561979872e-11,"Positive correlation"
"264","PRNP","FAM70A",0.203241809198284,1.23305121870532e-11,"Positive correlation"
"265","PRNP","TTYH1",0.202644434332216,1.4190822352608e-11,"Positive correlation"
"266","PRNP","ACTB",0.202489611523577,1.4716118210979e-11,"Positive correlation"
"267","PRNP","CLPTM1",0.202227924330167,1.56475440473907e-11,"Positive correlation"
"268","PRNP","POR",0.202221416641552,1.56714266322179e-11,"Positive correlation"
"269","PRNP","RNF180",0.202163007650023,1.58873839389909e-11,"Positive correlation"
"270","PRNP","LRP10",0.202100354958176,1.61222668364959e-11,"Positive correlation"
"271","PRNP","PDE4B",0.201903540569105,1.68824233167972e-11,"Positive correlation"
"272","PRNP","CDC42EP1",0.201876058811725,1.69913167268201e-11,"Positive correlation"
"273","PRNP","PCMTD2",0.201619419262339,1.80419477175065e-11,"Positive correlation"
"274","PRNP","LTBP3",0.201585943601857,1.81835896802969e-11,"Positive correlation"
"275","PRNP","KCNN4",0.201048466444479,2.06123571985716e-11,"Positive correlation"
"276","PRNP","NRCAM",0.201003594469212,2.0828906243435e-11,"Positive correlation"
"277","PRNP","MTCH1",0.200819673570409,2.17399750829275e-11,"Positive correlation"
"278","PRNP","EMILIN2",0.200679667972029,2.24595121895383e-11,"Positive correlation"
"279","PRNP","FTO",0.200605143708418,2.28519599948257e-11,"Positive correlation"
"280","PRNP","KLC1",0.200533550891024,2.32352805765037e-11,"Positive correlation"
"281","PRNP","CASC4",0.200319413057992,2.44197171325964e-11,"Positive correlation"
"282","PRNP","SDC3",0.200129829866343,2.55174509731703e-11,"Positive correlation"
"283","PRNP","PMP22",0.200023637239368,2.61532586433922e-11,"Positive correlation"
"284","PRNP","EFHD2",0.199612976816741,2.87610052255994e-11,"Positive correlation"
"285","PRNP","AK3",0.199499459184206,2.95256112818939e-11,"Positive correlation"
"286","PRNP","PEG10",0.199335589363436,3.06645189350053e-11,"Positive correlation"
"287","PRNP","FJX1",0.19932526973727,3.07376608156591e-11,"Positive correlation"
"288","PRNP","DNAJB9",0.199295326157206,3.0950856908344e-11,"Positive correlation"
"289","PRNP","VWA1",0.198977568600137,3.33042117962124e-11,"Positive correlation"
"290","PRNP","NAP1L4",0.198975201198666,3.33223851273514e-11,"Positive correlation"
"291","PRNP","PINK1",0.198849397670479,3.43021827235917e-11,"Positive correlation"
"292","PRNP","GPM6A",0.198709565179297,3.54242940568175e-11,"Positive correlation"
"293","PRNP","CAPRIN1",0.198687199277844,3.56070699300098e-11,"Positive correlation"
"294","PRNP","CD59",0.198468504134754,3.74435260247313e-11,"Positive correlation"
"295","PRNP","VAT1L",0.198385312491284,3.81661452966917e-11,"Positive correlation"
"296","PRNP","ASCC2",0.198295766237321,3.89591911285286e-11,"Positive correlation"
"297","PRNP","RNH1",0.198223797522981,3.96082162276258e-11,"Positive correlation"
"298","PRNP","SDF4",0.198220917498357,3.96344074034461e-11,"Positive correlation"
"299","PRNP","AP1S2",0.197783167231398,4.38185025178723e-11,"Positive correlation"
"300","PRNP","HLA-H",0.197447927160917,4.73116869885146e-11,"Positive correlation"
"301","PRNP","WDR45L",0.197343177161649,4.84579246553591e-11,"Positive correlation"
"302","PRNP","SIRT2",0.197325406866592,4.86550511329844e-11,"Positive correlation"
"303","PRNP","TTYH3",0.197268074276773,4.92963995823002e-11,"Positive correlation"
"304","PRNP","CCND3",0.197181071653374,5.02854561020893e-11,"Positive correlation"
"305","PRNP","CAPN2",0.197139055485926,5.07700168687384e-11,"Positive correlation"
"306","PRNP","AES",0.19690397032062,5.3566524219332e-11,"Positive correlation"
"307","PRNP","CD81",0.196827535836305,5.45077689185083e-11,"Positive correlation"
"308","PRNP","EIF4G1",0.196617085746603,5.71836010650096e-11,"Positive correlation"
"309","PRNP","SYNGR3",0.196543030598582,5.81553819096453e-11,"Positive correlation"
"310","PRNP","TAP1",0.196483757380537,5.89447941911299e-11,"Positive correlation"
"311","PRNP","YTHDF1",0.196449108457944,5.9411092743502e-11,"Positive correlation"
"312","PRNP","FKBP5",0.196422867814133,5.97666300446811e-11,"Positive correlation"
"313","PRNP","PTOV1",0.196286887409854,6.16425930505492e-11,"Positive correlation"
"314","PRNP","NCSTN",0.196095263173097,6.4384164527959e-11,"Positive correlation"
"315","PRNP","NEDD9",0.196018745979736,6.55118577829691e-11,"Positive correlation"
"316","PRNP","ACAA1",0.19584858760979,6.80892053240057e-11,"Positive correlation"
"317","PRNP","SDHA",0.195758173053745,6.94987135333592e-11,"Positive correlation"
"318","PRNP","SCG2",0.195356143909626,7.61188921918885e-11,"Positive correlation"
"319","PRNP","CUX1",0.19532273098133,7.66960235428496e-11,"Positive correlation"
"320","PRNP","STK40",0.19521857682259,7.85226022395186e-11,"Positive correlation"
"321","PRNP","AGPAT5",0.195180005584793,7.92097579632948e-11,"Positive correlation"
"322","PRNP","SLC1A2",0.194954149506705,8.33528749748004e-11,"Positive correlation"
"323","PRNP","PDLIM5",0.194520056138484,9.19184246917345e-11,"Positive correlation"
"324","PRNP","CDS2",0.194453815352403,9.32988995540791e-11,"Positive correlation"
"325","PRNP","YWHAH",0.194188080323917,9.90432348769658e-11,"Positive correlation"
"326","PRNP","GMFB",0.194007383382427,1.03145053580506e-10,"Positive correlation"
"327","PRNP","EFNA1",0.193988260775683,1.03588719222731e-10,"Positive correlation"
"328","PRNP","RBM42",0.193833258062006,1.07254371070438e-10,"Positive correlation"
"329","PRNP","ZBTB16",0.19373023962886,1.09760377987085e-10,"Positive correlation"
"330","PRNP","MLEC",0.193726381726897,1.09855326478332e-10,"Positive correlation"
"331","PRNP","F12",0.193682107398669,1.10950737581818e-10,"Positive correlation"
"332","PRNP","LRIG1",0.193125341045,1.25669973264651e-10,"Positive correlation"
"333","PRNP","C21orf62",0.19303629772291,1.28194380367097e-10,"Positive correlation"
"334","PRNP","SEPP1",0.192893961118377,1.32332802720114e-10,"Positive correlation"
