"","population","fc","mean.p","mean.np","pval","p.adj","gene"
"SLC38A3","PRNP_positive_cells",0.0584884874981721,0.353271747530818,0.294783260032646,2.50467819737129e-179,2.52020720219499e-175,"SLC38A3"
"GNAI2","PRNP_positive_cells",0.34598802527048,1.58269154184245,1.23670351657197,0,0,"GNAI2"
"SEMA3B","PRNP_positive_cells",0.0459406909965763,0.271766933490939,0.225826242494362,1.64661611467822e-157,1.65682513458922e-153,"SEMA3B"
"IFRD2","PRNP_positive_cells",0.072757984621911,0.441397198074542,0.368639213452631,3.4041402632115e-237,3.42524593284341e-233,"IFRD2"
"NAT6","PRNP_negative_cells",0.00249237044484416,0.108549636849895,0.106057266405051,4.4898282595764e-70,4.51766519478578e-66,"NAT6"
"HYAL2","PRNP_positive_cells",0.0479623701125961,0.450925365835141,0.402962995722545,4.11318618878854e-218,4.13868794315903e-214,"HYAL2"
"TUSC2","PRNP_positive_cells",0.103214790944442,0.89054933637496,0.787334545430519,3.69873982751783e-300,3.72167201444844e-296,"TUSC2"
"RASSF1","PRNP_negative_cells",0.0799204565704232,0.298948050831913,0.21902759426149,2.54250971854387e-76,2.55827327879884e-72,"RASSF1"
"ZMYND10","PRNP_negative_cells",0.0679953021641708,1.23475911024701,1.16676380808284,9.98620768258241e-154,1.00481221702144e-149,"ZMYND10"
"NPRL2","PRNP_negative_cells",0.0416105359801471,0.365209243376382,0.323598707396235,1.17710744621279e-167,1.18440551237931e-163,"NPRL2"
"CYB561D2","PRNP_positive_cells",0.0270854494725766,0.289230134182603,0.262144684710026,2.56833700841892e-184,2.58426069787112e-180,"CYB561D2"
"TMEM115","PRNP_positive_cells",0.111484577963353,0.546860331958199,0.435375753994846,3.64848887594773e-282,3.6711095069786e-278,"TMEM115"
"C3orf18","PRNP_positive_cells",0.0455836398879974,0.149650139157525,0.104066499269528,3.70625657548196e-106,3.72923536624995e-102,"C3orf18"
"HEMK1","PRNP_negative_cells",0.0490812279025828,0.272262285783872,0.22318105788129,4.24602949900854e-96,4.27235488190239e-92,"HEMK1"
"CISH","PRNP_positive_cells",0.0680215862960919,0.107816421439507,0.0397948351434155,4.58336734288497e-94,4.61178422041086e-90,"CISH"
"MAPKAPK3","PRNP_positive_cells",0.0463551244442111,0.304218619641062,0.257863495196851,6.40341448959482e-179,6.4431156594303e-175,"MAPKAPK3"
"MANF","PRNP_positive_cells",0.297459847804669,1.22567618290267,0.928216335098005,2.51189302420808e-257,2.52746676095817e-253,"MANF"
"RBM15B","PRNP_negative_cells",0.116407519628296,0.366927599391431,0.250520079763135,3.08851769319514e-88,3.10766650289295e-84,"RBM15B"
"RAD54L2","PRNP_negative_cells",0.140622491846595,0.334220668971302,0.193598177124707,2.57545520914184e-53,2.59142303143852e-49,"RAD54L2"
"TEX264","PRNP_positive_cells",0.0869178285983873,0.915335601456578,0.828417772858191,5.50694045132963e-285,5.54108348212787e-281,"TEX264"
"RRP9","PRNP_positive_cells",0.0274138941146426,0.28084849573398,0.253434601619337,2.02926482643303e-166,2.04184626835691e-162,"RRP9"
"PARP3","PRNP_positive_cells",0.00963544701354918,0.163439025205892,0.153803578192343,4.75995849488833e-94,4.78947023755664e-90,"PARP3"
"PCBP4","PRNP_negative_cells",0.0264683905194478,0.476324637582885,0.449856247063437,3.08438523582281e-183,3.10350842428491e-179,"PCBP4"
"ABHD14B","PRNP_positive_cells",0.0870843397798262,0.242885174695004,0.155800834915178,6.50769980810783e-178,6.5480475469181e-174,"ABHD14B"
"ABHD14A","PRNP_positive_cells",0.0258506060945632,0.487865326742233,0.46201472064767,8.9062125785904e-183,8.96143109657766e-179,"ABHD14A"
"RPL29","PRNP_positive_cells",0.367016214502967,4.10062142202764,3.73360520752467,1.90002306430001e-186,1.91180320729867e-182,"RPL29"
"ALAS1","PRNP_positive_cells",0.032350674590249,0.35177747434403,0.319426799753781,1.69633071934701e-183,1.70684796980696e-179,"ALAS1"
"TWF2","PRNP_negative_cells",0.0328573944870362,0.400266026669633,0.367408632182597,2.03306489540463e-166,2.04566989775614e-162,"TWF2"
"PPM1M","PRNP_positive_cells",0.0222406023968563,0.111693732799383,0.0894531304025269,2.04211751346925e-80,2.05477864205276e-76,"PPM1M"
"WDR82","PRNP_negative_cells",0.0904028938644504,0.586958529307391,0.49655563544294,3.42088006250101e-144,3.44208951888852e-140,"WDR82"
"BAP1","PRNP_negative_cells",0.0861519540239088,0.355150259649833,0.268998305625924,6.85802767151628e-104,6.90054744307968e-100,"BAP1"
"NISCH","PRNP_negative_cells",0.16029716128583,0.441857472565583,0.281560311279753,1.66749446928423e-101,1.67783293499379e-97,"NISCH"
"NT5DC2","PRNP_negative_cells",0.209827495727096,0.461343511406031,0.251516015678935,6.50454485466326e-54,6.54487303276218e-50,"NT5DC2"
"SMIM4","PRNP_positive_cells",0.0866684710824225,0.862401320072244,0.775732848989822,1.06224424042155e-261,1.06883015471217e-257,"SMIM4"
"PBRM1","PRNP_negative_cells",0.138618110509985,0.55256751140092,0.413949400890935,2.25606433826584e-118,2.27005193716309e-114,"PBRM1"
"GNL3","PRNP_negative_cells",0.06282756254162,0.61614972178004,0.55332215923842,1.70244088475653e-176,1.71299601824202e-172,"GNL3"
"GLT8D1","PRNP_positive_cells",0.187232621191355,0.929486521113163,0.742253899921808,0,0,"GLT8D1"
"SPCS1","PRNP_positive_cells",0.321837420061266,2.39695992868713,2.07512250862586,1.19685364297177e-214,1.2042741355582e-210,"SPCS1"
"NEK4","PRNP_negative_cells",0.076869954757248,0.398241701402636,0.321371746645388,1.26006882308187e-127,1.26788124978497e-123,"NEK4"
"SFMBT1","PRNP_negative_cells",0.0528523652065271,0.20094407745459,0.148091712248063,7.38279059673186e-55,7.4285638984316e-51,"SFMBT1"
"RFT1","PRNP_positive_cells",0.0383729179583295,0.232943685641565,0.194570767683236,1.74058548139789e-164,1.75137711138256e-160,"RFT1"
"TKT","PRNP_negative_cells",0.0574538495888854,1.32808881704865,1.27063496745977,5.32065839352976e-173,5.35364647556965e-169,"TKT"
"DCP1A","PRNP_negative_cells",0.0247367810205316,0.431938950865358,0.407202169844826,3.03124557138193e-175,3.0500392939245e-171,"DCP1A"
"CHDH","PRNP_positive_cells",0.0117439586556299,0.251059775880704,0.239315817225074,1.41754237387105e-131,1.42633113658905e-127,"CHDH"
"IL17RB","PRNP_negative_cells",0.0082117527515739,0.156910276790546,0.148698524038972,2.07933471355445e-74,2.09222658877849e-70,"IL17RB"
"ACTR8","PRNP_positive_cells",0.0299291538847153,0.190672759119331,0.160743605234616,8.34051694513968e-127,8.39222815019955e-123,"ACTR8"
"SELK","PRNP_positive_cells",0.34726863407965,2.2945904490953,1.94732181501565,1.76141763046981e-228,1.77233841977872e-224,"SELK"
"CCDC66","PRNP_negative_cells",0.191480676679065,0.976151544834411,0.784670868155346,7.18425450869486e-160,7.22879688664877e-156,"CCDC66"
"FAM208A","PRNP_negative_cells",0.134714877370349,0.510735283949712,0.376020406579363,7.78102355085933e-116,7.82926589687466e-112,"FAM208A"
"ARHGEF3","PRNP_negative_cells",0.00665382876493656,0.218043507769168,0.211389679004231,4.83337887072198e-102,4.86334581972046e-98,"ARHGEF3"
"IL17RD","PRNP_negative_cells",0.052728128334301,0.165885765336923,0.113157637002622,3.28195798201764e-48,3.30230612150615e-44,"IL17RD"
"APPL1","PRNP_negative_cells",0.0540654889736105,0.687818005157431,0.63375251618382,4.75680770460872e-191,4.78629991237729e-187,"APPL1"
"PDE12","PRNP_negative_cells",0.0517845832529029,0.305767574427754,0.253982991174851,8.57366780652716e-97,8.62682454692763e-93,"PDE12"
"ARF4","PRNP_positive_cells",0.111197230209841,1.60344618790664,1.4922489576968,2.65779128441189e-204,2.67426959037524e-200,"ARF4"
"SLMAP","PRNP_negative_cells",0.109800111315343,0.44103296921032,0.331232857894977,2.83146735145574e-86,2.84902244903477e-82,"SLMAP"
"ABHD6","PRNP_negative_cells",0.0272037005342651,0.165794487314614,0.138590786780349,1.19265857409985e-69,1.20005305725927e-65,"ABHD6"
"RPP14","PRNP_negative_cells",0.0215112230993763,0.155980347677961,0.134469124578585,5.55787121044604e-58,5.5923300119508e-54,"RPP14"
"PXK","PRNP_positive_cells",0.0145280727823458,0.272134953691633,0.257606880909287,9.3778689545264e-134,9.43601174204446e-130,"PXK"
"PDHB","PRNP_positive_cells",0.245032245220726,0.848415628282503,0.603383383061777,0,0,"PDHB"
"KCTD6","PRNP_positive_cells",0.126162174301018,0.463379861708872,0.337217687407854,4.72272817846049e-251,4.75200909316695e-247,"KCTD6"
"ACOX2","PRNP_positive_cells",0.0644563727339754,0.114639668633093,0.0501832958991176,1.3260884808892e-106,1.33431022947071e-102,"ACOX2"
"FAM107A","PRNP_positive_cells",0.181884844831579,1.48276542147226,1.30088057664068,4.40312223445343e-224,4.43042159230704e-220,"FAM107A"
"FHIT","PRNP_negative_cells",0.0994935644855441,0.452379637283614,0.35288607279807,1.61506443627246e-135,1.62507783577735e-131,"FHIT"
"PTPRG","PRNP_negative_cells",0.233582201685214,0.436172434522986,0.202590232837772,5.31551653526032e-21,5.34847273777893e-17,"PTPRG"
"C3orf14","PRNP_positive_cells",0.321099360328093,0.775111188229185,0.454011827901093,0,0,"C3orf14"
"CADPS","PRNP_negative_cells",0.123829644978016,0.547086852237219,0.423257207259203,5.25860294553632e-87,5.29120628379864e-83,"CADPS"
"THOC7","PRNP_positive_cells",0.0275270037876973,0.71442467064462,0.686897666856923,1.31825522396215e-245,1.32642840635071e-241,"THOC7"
"ATXN7","PRNP_negative_cells",0.132502079010446,0.296501006823143,0.163998927812697,2.86393154624313e-27,2.88168792182984e-23,"ATXN7"
"PSMD6","PRNP_positive_cells",0.0497783193007324,0.811322246189805,0.761543926889073,6.99547128758259e-269,7.0388432095656e-265,"PSMD6"
"ADAMTS9","PRNP_negative_cells",0.254363325180593,0.481575530377567,0.227212205196974,4.57091275678708e-14,4.59925241587916e-10,"ADAMTS9"
"MAGI1","PRNP_negative_cells",0.315126021739838,0.69810885254714,0.382982830807302,1.88271743304159e-54,1.89439028112645e-50,"MAGI1"
"SLC25A26","PRNP_negative_cells",0.0772073820110905,0.743340300933323,0.666132918922233,6.43210812750342e-205,6.47198719789394e-201,"SLC25A26"
"LRIG1","PRNP_negative_cells",0.143249029801311,0.719274229470258,0.576025199668947,5.77467540299603e-126,5.81047839049461e-122,"LRIG1"
"SUCLG2","PRNP_positive_cells",0.0616568894741814,0.446935668143698,0.385278778669516,1.51021276789995e-236,1.51957608706093e-232,"SUCLG2"
"TMF1","PRNP_negative_cells",0.0427169460691362,0.493444342638153,0.450727396569016,3.71413752211538e-175,3.73716517475249e-171,"TMF1"
"UBA3","PRNP_negative_cells",0.0149930743470893,0.522351413182489,0.507358338835399,1.62894600771254e-215,1.63904547296036e-211,"UBA3"
"ARL6IP5","PRNP_positive_cells",0.261350178357574,1.62805049432499,1.36670031596741,1.18579014904403e-280,1.1931420479681e-276,"ARL6IP5"
"FOXP1","PRNP_negative_cells",0.10157479579311,0.337365952175527,0.235791156382416,1.87669422881872e-61,1.8883297330374e-57,"FOXP1"
"RYBP","PRNP_negative_cells",0.0942170910622422,0.366130725509409,0.271913634447167,3.7619029207532e-76,3.78522671886187e-72,"RYBP"
"PPP4R2","PRNP_negative_cells",0.0503191884606471,0.692611466952535,0.642292278491888,6.84761258752063e-196,6.89006778556326e-192,"PPP4R2"
"PDZRN3","PRNP_negative_cells",0.033847916826863,0.195900318184966,0.162052401358103,3.11577519191679e-98,3.13509299810668e-94,"PDZRN3"
"ROBO2","PRNP_negative_cells",0.206455023759427,0.450915579422161,0.244460555662733,3.0742887105514e-34,3.09334930055682e-30,"ROBO2"
"ROBO1","PRNP_negative_cells",0.173324412876639,0.35734618041721,0.184021767540571,1.39118089629879e-31,1.39980621785584e-27,"ROBO1"
"GBE1","PRNP_negative_cells",0.00563293862252301,0.523386846903843,0.51775390828132,1.12817720778608e-155,1.13517190647435e-151,"GBE1"
"CADM2","PRNP_negative_cells",0.169951381868115,0.860590863363375,0.690639481495259,1.06494644886684e-123,1.07154911684982e-119,"CADM2"
"CHMP2B","PRNP_positive_cells",0.231220019999012,1.05657168407645,0.825351664077439,0,0,"CHMP2B"
"CGGBP1","PRNP_negative_cells",0.126003524473953,0.623960861647945,0.497957337173992,1.21872809147273e-139,1.22628420563987e-135,"CGGBP1"
"ZNF654","PRNP_negative_cells",0.0322417823982143,0.15416481503639,0.121923032638176,3.462123754715e-41,3.48358892199423e-37,"ZNF654"
"C3orf38","PRNP_positive_cells",0.0283595598971162,0.417107693372871,0.388748133475755,8.87333063051291e-215,8.92834528042209e-211,"C3orf38"
"PROS1","PRNP_positive_cells",0.179665069645941,0.350561222336916,0.170896152690975,4.29876921736134e-252,4.32542158650898e-248,"PROS1"
"ARL13B","PRNP_positive_cells",0.0368509054810554,0.581437666898003,0.544586761416948,3.86389407160384e-231,3.88785021484778e-227,"ARL13B"
"DHFRL1","PRNP_negative_cells",0.0189465131503518,0.189587352931026,0.170640839780674,4.49633577199971e-99,4.52421305378611e-95,"DHFRL1"
"NSUN3","PRNP_negative_cells",0.0335288213736784,0.155105702087579,0.1215768807139,7.21425791578811e-65,7.25898631486599e-61,"NSUN3"
"MTRNR2L12","PRNP_negative_cells",0.403683301751397,0.651302582284103,0.247619280532706,4.26825537777486e-11,4.29471856111707e-07,"MTRNR2L12"
"ARL6","PRNP_negative_cells",0.00221286333391227,0.132265369159482,0.130052505825569,5.80444457328599e-75,5.84043212964036e-71,"ARL6"
"CRYBG3","PRNP_negative_cells",0.0439784466713455,0.162170081967376,0.11819163529603,4.89687959002627e-52,4.92724024348444e-48,"CRYBG3"
"MINA","PRNP_positive_cells",0.0594554661382138,0.335630740154089,0.276175274015875,1.09535805036213e-183,1.10214927027438e-179,"MINA"
"CLDND1","PRNP_positive_cells",0.237898247150857,1.09181704867656,0.853918801525703,0,0,"CLDND1"
"CPOX","PRNP_negative_cells",0.0126345066856185,0.139889230112473,0.127254723426855,1.25158167546469e-77,1.25934148185257e-73,"CPOX"
"ST3GAL6","PRNP_negative_cells",0.0722948792525542,0.234967275123549,0.162672395870995,7.12190729210779e-49,7.16606311731886e-45,"ST3GAL6"
"DCBLD2","PRNP_negative_cells",0.0499457383097174,0.359504478436324,0.309558740126607,8.60901326079735e-82,8.6623891430143e-78,"DCBLD2"
"COL8A1","PRNP_negative_cells",0.197002616861436,0.447063683310317,0.250061066448881,1.54417328176108e-52,1.553747156108e-48,"COL8A1"
"CMSS1","PRNP_positive_cells",0.0275471672382701,0.720182717558598,0.692635550320328,5.8716520360877e-225,5.90805627871144e-221,"CMSS1"
"FILIP1L","PRNP_negative_cells",0.0278192947457729,0.163933496961067,0.136114202215294,1.94336718132723e-41,1.95541605785146e-37,"FILIP1L"
"TBC1D23","PRNP_negative_cells",0.0280758540342952,0.301709562839375,0.27363370880508,8.2967913884848e-131,8.3482314950934e-127,"TBC1D23"
"NIT2","PRNP_positive_cells",0.104901974514268,0.571770914004354,0.466868939490086,5.76281475024703e-272,5.79854420169857e-268,"NIT2"
"TOMM70A","PRNP_negative_cells",0.059296974524478,0.254696565712238,0.19539959118776,2.42828306050288e-80,2.443338415478e-76,"TOMM70A"
"TMEM45A","PRNP_positive_cells",0.064368693879026,0.464103655833423,0.399734961954397,1.8449469879627e-185,1.85638565928807e-181,"TMEM45A"
"TFG","PRNP_positive_cells",0.161528456344165,1.07739692641486,0.915868470070693,2.17815739591736e-304,2.19166197177204e-300,"TFG"
"SENP7","PRNP_negative_cells",0.074519211722048,0.253353564878291,0.178834353156243,1.90251829882674e-62,1.91431391227946e-58,"SENP7"
"TRMT10C","PRNP_positive_cells",0.00776330948510207,0.755622135037792,0.74785882555269,2.93736758031415e-250,2.9555792593121e-246,"TRMT10C"
"PCNP","PRNP_positive_cells",0.137253290190654,1.56557837557955,1.4283250853889,3.27788048570399e-218,3.29820334471536e-214,"PCNP"
"ZBTB11","PRNP_negative_cells",0.0657965009799437,0.198713719914816,0.132917218934873,4.93276918721005e-45,4.96335235617075e-41,"ZBTB11"
"RPL24","PRNP_positive_cells",0.232832250631473,3.6890924280372,3.45626017740573,4.81855438593012e-108,4.84842942312289e-104,"RPL24"
"CEP97","PRNP_negative_cells",0.134528150076659,0.320272687645545,0.185744537568885,3.46878004806254e-48,3.49028648436053e-44,"CEP97"
"NXPE3","PRNP_negative_cells",0.0471363155463501,0.163600415713846,0.116464100167496,2.52306107598288e-50,2.53870405465397e-46,"NXPE3"
"NFKBIZ","PRNP_negative_cells",0.0243992875280368,0.708405852979655,0.684006565451618,5.30125152597404e-178,5.33411928543508e-174,"NFKBIZ"
"ALCAM","PRNP_negative_cells",0.195004371626689,0.431137384777273,0.236133013150584,1.17136575652813e-55,1.17862822421861e-51,"ALCAM"
"LINC00882","PRNP_positive_cells",0.0102053921616595,0.154615701560129,0.14441030939847,1.1056203607819e-78,1.11247520701874e-74,"LINC00882"
"DUBR","PRNP_positive_cells",0.0413895835945808,0.150194668073286,0.108805084478705,1.4275643410703e-107,1.43641523998494e-103,"DUBR"
"BBX","PRNP_negative_cells",0.00827132941655506,1.08910567492766,1.08083434551111,8.55729925279208e-224,8.61035450815939e-220,"BBX"
"CD47","PRNP_negative_cells",0.041249853514045,0.979938408941842,0.938688555427797,1.67594784372374e-201,1.68633872035483e-197,"CD47"
"IFT57","PRNP_positive_cells",0.237922102212627,1.13070664877541,0.892784546562779,0,0,"IFT57"
"DZIP3","PRNP_negative_cells",0.157121878031903,0.798004636659168,0.640882758627265,3.74737955585967e-142,3.770613309106e-138,"DZIP3"
"ABHD10","PRNP_negative_cells",0.0626015396198665,0.277265143102547,0.214663603482681,1.07524352670063e-80,1.08191003656618e-76,"ABHD10"
"TAGLN3","PRNP_positive_cells",0.0697517249954883,0.588547263563422,0.518795538567934,2.33070971647261e-215,2.34516011671474e-211,"TAGLN3"
"CD200","PRNP_positive_cells",0.0757248802555071,0.354233096483673,0.278508216228166,8.5586079461437e-191,8.61167131540979e-187,"CD200"
"ATG3","PRNP_positive_cells",0.0909283717094559,0.725885529643361,0.634957157933905,1.39355350341761e-299,1.4021935351388e-295,"ATG3"
"SLC35A5","PRNP_positive_cells",0.0805261585606683,0.434533942292313,0.354007783731645,8.09833411087912e-252,8.14854378236657e-248,"SLC35A5"
"CCDC80","PRNP_positive_cells",0.21436761548553,1.11824552785816,0.903877912372631,3.14519924687133e-293,3.16469948220193e-289,"CCDC80"
"GTPBP8","PRNP_positive_cells",0.0440150454242259,0.199494513281839,0.155479467857613,8.23043783619831e-132,8.28146655078274e-128,"GTPBP8"
"C3orf17","PRNP_positive_cells",0.0012872215884957,0.311074252214194,0.309787030625698,4.79778470061884e-159,4.82753096576267e-155,"C3orf17"
"BOC","PRNP_negative_cells",0.0975169439326489,0.293363005192358,0.195846061259709,1.95160016289763e-73,1.96370008390759e-69,"BOC"
"SPICE1","PRNP_negative_cells",0.0414146539474756,0.185899238339531,0.144484584392055,4.5263052878605e-72,4.55436838064524e-68,"SPICE1"
"USF3","PRNP_negative_cells",0.0554063312543132,0.186571807254697,0.131165476000384,1.30699956131379e-44,1.31510295859394e-40,"USF3"
"NAA50","PRNP_negative_cells",0.132214573097626,0.669156138085478,0.536941564987853,6.07697297778945e-173,6.11465021025175e-169,"NAA50"
"ATP6V1A","PRNP_negative_cells",0.129222207351917,0.471325312329807,0.34210310497789,1.40857278106872e-110,1.41730593231134e-106,"ATP6V1A"
"GRAMD1C","PRNP_negative_cells",0.066513578614782,0.208870602700899,0.142357024086117,5.2526638760489e-63,5.2852303920804e-59,"GRAMD1C"
"CCDC191","PRNP_positive_cells",0.022684297634387,0.270128184778362,0.247443887143975,2.57328183438533e-126,2.58923618175852e-122,"CCDC191"
"QTRTD1","PRNP_positive_cells",0.002923037542713,0.148616514472044,0.145693476929331,4.14240822507323e-77,4.16809115606868e-73,"QTRTD1"
"RP11-553L6.5","PRNP_negative_cells",0.267269046728297,0.814349548132323,0.547080501404025,6.92526680316012e-94,6.96820345733972e-90,"RP11-553L6.5"
"ZBTB20","PRNP_negative_cells",0.253950231169932,1.52338533899795,1.26943510782801,7.95417767547789e-105,8.00349357706585e-101,"ZBTB20"
"GAP43","PRNP_positive_cells",0.25030945822204,2.49979583198341,2.24948637376137,1.58388520581694e-208,1.59370529409301e-204,"GAP43"
"LSAMP","PRNP_negative_cells",0.207252810875813,0.91952155538205,0.712268744506238,8.9543588211617e-122,9.00987584585291e-118,"LSAMP"
"IGSF11","PRNP_negative_cells",0.0805962261724462,0.273380339901025,0.192784113728578,4.63883924384175e-69,4.66760004715356e-65,"IGSF11"
"B4GALT4","PRNP_positive_cells",0.0686474100357762,0.412877754980257,0.344230344944481,3.88708225060876e-225,3.91118216056254e-221,"B4GALT4"
"TMEM39A","PRNP_negative_cells",0.026812290073565,0.165088408224745,0.13827611815118,3.43709059754527e-74,3.45840055925005e-70,"TMEM39A"
"POGLUT1","PRNP_negative_cells",0.0432959731022288,0.26687977225674,0.223583799154511,2.46197329292603e-88,2.47723752734217e-84,"POGLUT1"
"TIMMDC1","PRNP_positive_cells",0.220405547472318,0.95608604490999,0.735680497437672,0,0,"TIMMDC1"
"COX17","PRNP_negative_cells",0.0705092119653075,1.35751661830817,1.28700740634286,4.17947485677551e-167,4.20538760088751e-163,"COX17"
"MAATS1","PRNP_negative_cells",0.0084711422096069,0.217674445681344,0.209203303471737,6.86816592299518e-101,6.91074855171775e-97,"MAATS1"
"GSK3B","PRNP_negative_cells",0.11975913867022,0.43659309472995,0.316833956059729,5.06498320746628e-93,5.09638610335257e-89,"GSK3B"
"LRRC58","PRNP_negative_cells",0.255977269944653,0.858919583366942,0.602942313422288,3.58335688961518e-106,3.60557370233079e-102,"LRRC58"
"FSTL1","PRNP_negative_cells",0.190665372867022,1.20698807361525,1.01632270074823,8.1781048140915e-160,8.22880906393886e-156,"FSTL1"
"NDUFB4","PRNP_positive_cells",0.119962495605987,2.17151079983051,2.05154830422453,1.3058034541771e-136,1.313899435593e-132,"NDUFB4"
"RABL3","PRNP_positive_cells",0.0116606449720504,0.138264328596934,0.126603683624883,1.87422780288424e-91,1.88584801526212e-87,"RABL3"
"GTF2E1","PRNP_negative_cells",0.0241402139434401,0.132661738671232,0.108521524727792,1.1588008025649e-60,1.1659853675408e-56,"GTF2E1"
"GOLGB1","PRNP_positive_cells",0.10726501065157,0.895701779608593,0.788436768957023,3.97888611842905e-245,4.00355521236331e-241,"GOLGB1"
"IQCB1","PRNP_positive_cells",0.0957271837697987,0.44135067335747,0.345623489587671,2.49852592022189e-267,2.51401678092726e-263,"IQCB1"
"EAF2","PRNP_positive_cells",0.049757962951772,0.207816363412386,0.158058400460614,6.02362420777193e-130,6.06097067786011e-126,"EAF2"
"SLC15A2","PRNP_negative_cells",0.0354301791881982,0.329574629686415,0.294144450498216,7.84223035907148e-136,7.89085218729772e-132,"SLC15A2"
"CCDC58","PRNP_positive_cells",0.0274923668482917,0.202194997067843,0.174702630219552,4.49951987861358e-111,4.52741690186099e-107,"CCDC58"
"FAM162A","PRNP_positive_cells",0.0193304984246301,1.29747160410335,1.27814110567872,5.43751922531336e-194,5.47123184451031e-190,"FAM162A"
"KPNA1","PRNP_negative_cells",0.112211449739704,0.489866403192449,0.377654953452746,8.81326880157096e-144,8.8679110681407e-140,"KPNA1"
"PARP9","PRNP_negative_cells",0.0645163644590355,0.430496571575444,0.365980207116409,4.74681614427795e-157,4.77624640437247e-153,"PARP9"
"DTX3L","PRNP_negative_cells",0.0781669095935927,0.221485502228885,0.143318592635293,1.22478840264042e-54,1.23238209073679e-50,"DTX3L"
"PARP14","PRNP_negative_cells",0.150641483101291,0.393962641345129,0.243321158243837,5.96782484260534e-61,6.00482535662949e-57,"PARP14"
"HSPBAP1","PRNP_negative_cells",0.0524906063332159,0.160371887983456,0.107881281650241,1.13512564265729e-49,1.14216342164176e-45,"HSPBAP1"
"DIRC2","PRNP_positive_cells",0.075383706636402,0.187399351061504,0.112015644425102,5.34901981254943e-164,5.38218373538724e-160,"DIRC2"
"SEMA5B","PRNP_negative_cells",0.0328265961229905,0.190055667806265,0.157229071683274,4.15162760982963e-78,4.17736770101057e-74,"SEMA5B"
"PDIA5","PRNP_positive_cells",0.0193736406457648,0.163286237538004,0.14391259689224,1.60350242305056e-99,1.61344413807347e-95,"PDIA5"
"SEC22A","PRNP_negative_cells",0.0413029315633463,0.250097795950109,0.208794864386762,9.67119562155021e-126,9.73115703440383e-122,"SEC22A"
"HACD2","PRNP_negative_cells",0.0125454646194954,0.3177071778503,0.305161713230804,2.09628707726876e-126,2.10928405714782e-122,"HACD2"
"CCDC14","PRNP_negative_cells",0.35494241369349,1.04312879099253,0.688186377299043,8.0676240075403e-83,8.11764327638705e-79,"CCDC14"
"KALRN","PRNP_negative_cells",0.101833732837822,0.247857022506253,0.146023289668431,2.86154109927839e-50,2.87928265409392e-46,"KALRN"
"UMPS","PRNP_positive_cells",0.0137041824088558,0.336771793886769,0.323067611477913,2.4638769728352e-192,2.47915301006678e-188,"UMPS"
"ITGB5","PRNP_negative_cells",0.0414979442571624,0.338572915487466,0.297074971230304,1.01406017558e-120,1.0203473486686e-116,"ITGB5"
"HEG1","PRNP_negative_cells",0.0937028260564814,0.25980237212279,0.166099546066309,5.37363061108539e-60,5.40694712087412e-56,"HEG1"
"ZNF148","PRNP_negative_cells",0.0457049858682247,0.655692449077873,0.609987463209648,6.43649257592697e-217,6.47639882989772e-213,"ZNF148"
"SNX4","PRNP_positive_cells",0.0671025971725295,0.577664116412089,0.510561519239559,3.00917169165685e-275,3.02782855614512e-271,"SNX4"
"OSBPL11","PRNP_negative_cells",0.348171425429998,0.764873905269275,0.416702479839277,8.5075631568515e-27,8.56031004842398e-23,"OSBPL11"
"SLC41A3","PRNP_positive_cells",0.173752021574752,0.464490652952548,0.290738631377796,0,0,"SLC41A3"
"ALDH1L1","PRNP_positive_cells",0.0410052349526064,0.595462126282439,0.554456891329833,1.17233143336939e-236,1.17959988825628e-232,"ALDH1L1"
"CFAP100","PRNP_negative_cells",0.00695906198812293,0.154229899463553,0.14727083747543,1.06982667844893e-69,1.07645960385531e-65,"CFAP100"
"CHCHD6","PRNP_positive_cells",0.0785510559532999,0.491801422356111,0.413250366402811,3.18666021743035e-260,3.20641751077841e-256,"CHCHD6"
"PLXNA1","PRNP_negative_cells",0.0214521488925751,0.171541639966172,0.150089491073597,4.02631616345733e-82,4.05127932367076e-78,"PLXNA1"
"TPRA1","PRNP_positive_cells",0.028576854611936,0.307130667506126,0.27855381289419,1.23747062620331e-177,1.24514294408577e-173,"TPRA1"
"MCM2","PRNP_negative_cells",0.209862766261145,0.362343782342414,0.152481016081268,2.14080140216769e-20,2.15407437086113e-16,"MCM2"
"PODXL2","PRNP_negative_cells",0.411348584141034,1.02816084221476,0.616812258073723,2.97862659410966e-82,2.99709407899314e-78,"PODXL2"
"ABTB1","PRNP_positive_cells",0.0222289021948333,0.137289544519577,0.115060642324744,6.15610543103245e-86,6.19427328470485e-82,"ABTB1"
"MGLL","PRNP_positive_cells",0.0349249957075606,0.794285608726223,0.759360613018663,1.09157564496565e-210,1.09834341396443e-206,"MGLL"
"SEC61A1","PRNP_negative_cells",0.191283908095623,1.02049856638898,0.829214658293353,8.39427586132487e-154,8.44632037166508e-150,"SEC61A1"
"RUVBL1","PRNP_positive_cells",0.125685702575009,0.755142436239963,0.629456733664955,2.43759869153851e-288,2.45271180342604e-284,"RUVBL1"
"EEFSEC","PRNP_negative_cells",0.0320654596883429,0.187755699117072,0.155690239428729,3.58231900513503e-84,3.60452938296687e-80,"EEFSEC"
