"","gene1","gene2","correlation","pvalue"
"9568","PRNP","TUBA1B",0.15126767774042,2.19797019543141e-65
"9569","PRNP","RP11-386G11.10",-0.00815140587638863,0.360215898057063
"9570","PRNP","TUBA1A",0.160085667157927,4.16471239474245e-73
"9571","PRNP","TUBA1C",0.134401794635093,7.07867763068368e-52
"9572","PRNP","RP11-977B10.2",0.0278553918589196,0.00176491465748214
"9573","PRNP","PRPH",0.0207911914550347,0.0195999747248509
"9574","PRNP","TROAP",-0.00377594315763051,0.67169355427013
"9575","PRNP","C1QL4",0.050846164174065,1.12431832599942e-08
"9576","PRNP","DNAJC22",0.040992413720719,4.16352610041092e-06
"9577","PRNP","SPATS2",0.0117086120189419,0.188760320629402
"9578","PRNP","KCNH3",0.0164540449463412,0.0647504672526973
"9579","PRNP","MCRS1",0.105971078283884,8.44651383526136e-33
"9580","PRNP","PRPF40B",0.0335197819219979,0.000167605564531129
"9581","PRNP","FMNL3",-0.00930650903067539,0.296201644970502
"9582","PRNP","TMBIM6",0.23121782732564,1.47815262497844e-152
"9583","PRNP","NCKAP5L",-0.00304597688693085,0.732433300478759
"9584","PRNP","BCDIN3D-AS1",0.0668042041959902,6.06396351631767e-14
"9585","PRNP","BCDIN3D",0.0562409199805681,2.65566806707929e-10
"9586","PRNP","FAIM2",0.0741876179424142,7.52161074252572e-17
"9587","PRNP","RP11-469H8.6",0.0496346491046929,2.48128082505339e-08
"9588","PRNP","AQP5",0.0619556183808605,3.38407765219344e-12
"9589","PRNP","AQP6",0.0652103319072232,2.35001948669127e-13
"9590","PRNP","RACGAP1",-0.00312939363944367,0.725398165300652
"9591","PRNP","ASIC1",0.0659438474065615,1.26486458909233e-13
"9592","PRNP","SMARCD1",0.000323709061381353,0.971015967947874
"9593","PRNP","GPD1",0.144567912933555,8.04318292315175e-60
"9594","PRNP","COX14",0.132681996465959,1.36448233563987e-50
"9595","PRNP","RP4-605O3.4",0.00860789151222744,0.333947210287956
"9596","PRNP","CERS5",0.0833545288174141,7.09833169741726e-21
"9597","PRNP","LIMA1",0.0225310560512179,0.0114298344818472
"9598","PRNP","LARP4",0.0222108350037465,0.0126555022444325
"9599","PRNP","DIP2B",-5.37585710989123e-05,0.995185573472179
