"","gene1","gene2","correlation","pvalue","status"
"1","PRNP","ITM2B",0.382836230582863,0,"Positive correlation"
"2","PRNP","NMB",0.330449649257886,9.5963358523037e-319,"Positive correlation"
"3","PRNP","SUSD2",0.329473354158441,9.14925584938196e-317,"Positive correlation"
"4","PRNP","PSENEN",0.32652037762231,8.01447010011627e-311,"Positive correlation"
"5","PRNP","PLTP",0.325547852152167,7.02206977399145e-309,"Positive correlation"
"6","PRNP","TSPAN3",0.320489846094373,6.83264758963541e-299,"Positive correlation"
"7","PRNP","AQP4",0.318890632574103,8.96639099012223e-296,"Positive correlation"
"8","PRNP","EMP3",0.310782591479234,2.9412553839037e-280,"Positive correlation"
"9","PRNP","RPS4Y1",0.31006004934867,6.72463941044048e-279,"Positive correlation"
"10","PRNP","DSTN",0.307783412616828,1.21648891368882e-274,"Positive correlation"
"11","PRNP","TMEM147",0.306102274616929,1.60184549902339e-271,"Positive correlation"
"12","PRNP","SARAF",0.303063667294008,6.17847705932862e-266,"Positive correlation"
"13","PRNP","GATM",0.302955729572625,9.72938920859172e-266,"Positive correlation"
"14","PRNP","LAMP1",0.300715842714416,1.15184369151666e-261,"Positive correlation"
"15","PRNP","TMEM205",0.294312441440907,3.2155986220806e-250,"Positive correlation"
"16","PRNP","TSTD1",0.290311788598741,3.23488593164074e-243,"Positive correlation"
"17","PRNP","IFT22",0.288701542466551,1.97874612168446e-240,"Positive correlation"
"18","PRNP","POLR2I",0.287368073953297,3.89151932485646e-238,"Positive correlation"
"19","PRNP","TMEM230",0.28729931039413,5.10577440019415e-238,"Positive correlation"
"20","PRNP","UQCR11",0.286081148038055,6.19342636741375e-236,"Positive correlation"
"21","PRNP","NAA20",0.285773578081865,2.07220795571427e-235,"Positive correlation"
"22","PRNP","CNN3",0.28551829127504,5.63991857459379e-235,"Positive correlation"
"23","PRNP","CAPS",0.285274567163923,1.46551715579274e-234,"Positive correlation"
"24","PRNP","S100B",0.283168888514497,5.39109595113436e-231,"Positive correlation"
"25","PRNP","GADD45GIP1",0.282933274426276,1.34502590489927e-230,"Positive correlation"
"26","PRNP","PON2",0.28177106845409,1.20670020821387e-228,"Positive correlation"
"27","PRNP","IGFBP7-AS1",0.280964887460061,2.69593211797663e-227,"Positive correlation"
"28","PRNP","ID4",0.279945064689175,1.35165342984396e-225,"Positive correlation"
"29","PRNP","OTOS",0.278868480142615,8.27593731565505e-224,"Positive correlation"
"30","PRNP","ASNA1",0.278150813921317,1.27222112733023e-222,"Positive correlation"
"31","PRNP","DPP7",0.277086453293171,7.21185591544284e-221,"Positive correlation"
"32","PRNP","LHFP",0.276350864573158,1.16230963856329e-219,"Positive correlation"
"33","PRNP","GJA1",0.276296739543532,1.42562831657549e-219,"Positive correlation"
"34","PRNP","PGAM2",0.275693407258499,1.38422130265858e-218,"Positive correlation"
"35","PRNP","UBL5",0.27509720215106,1.30100524310507e-217,"Positive correlation"
"36","PRNP","OAZ1",0.274706514369441,5.63116334398436e-217,"Positive correlation"
"37","PRNP","VIM",0.274408151292507,1.72123211284993e-216,"Positive correlation"
"38","PRNP","COX7A1",0.274177308779608,4.08177493524874e-216,"Positive correlation"
"39","PRNP","ESD",0.273722462455975,2.23196336498082e-215,"Positive correlation"
"40","PRNP","COPE",0.273251130050495,1.29350887615728e-214,"Positive correlation"
"41","PRNP","ITM2C",0.273232008815347,1.38897463436642e-214,"Positive correlation"
"42","PRNP","ZFP36L1",0.272254349658432,5.2544531479275e-213,"Positive correlation"
"43","PRNP","ERGIC3",0.271731797879572,3.64067815269076e-212,"Positive correlation"
"44","PRNP","UBA52",0.270763876058424,1.29834511260871e-210,"Positive correlation"
"45","PRNP","LINC00998",0.270057865347643,1.74399817461564e-209,"Positive correlation"
"46","PRNP","CETN2",0.2681673134945,1.76106650118058e-206,"Positive correlation"
"47","PRNP","RHBDD2",0.267183070945938,6.3122136999023e-205,"Positive correlation"
"48","PRNP","C19orf70",0.265631028976423,1.72959391469119e-202,"Positive correlation"
"49","PRNP","PIFO",0.264606029335318,6.90146115973598e-201,"Positive correlation"
"50","PRNP","RAD23A",0.264252876014605,2.44851042485081e-200,"Positive correlation"
"51","PRNP","MORN2",0.263992274740725,6.22575764060048e-200,"Positive correlation"
"52","PRNP","MLF1",0.26389893800888,8.69438786861583e-200,"Positive correlation"
"53","PRNP","EIF3K",0.2636140542446,2.40762643636309e-199,"Positive correlation"
"54","PRNP","CD63",0.263429948613217,4.64692370794435e-199,"Positive correlation"
"55","PRNP","DNER",0.262334131710684,2.30258807418216e-197,"Positive correlation"
"56","PRNP","RPS27A",0.259417288434123,6.83445448488253e-193,"Positive correlation"
"57","PRNP","GDPD2",0.257500876947765,5.52231261061698e-190,"Positive correlation"
"58","PRNP","TTYH1",0.257191552809855,1.61844443000897e-189,"Positive correlation"
"59","PRNP","RPS16",0.256530621039165,1.60229730238743e-188,"Positive correlation"
"60","PRNP","PYURF",0.256269873349755,3.95128222145797e-188,"Positive correlation"
"61","PRNP","TPT1",0.256254141102008,4.17229113521194e-188,"Positive correlation"
"62","PRNP","CIRBP",0.255965449087071,1.13193143821556e-187,"Positive correlation"
"63","PRNP","CD99",0.2557785647836,2.15831065603884e-187,"Positive correlation"
"64","PRNP","S100A10",0.255146051003447,1.91005874092283e-186,"Positive correlation"
"65","PRNP","EEF1A1",0.255140732393203,1.94535059547421e-186,"Positive correlation"
"66","PRNP","NDUFB7",0.255096529154489,2.26502538728118e-186,"Positive correlation"
"67","PRNP","POLD2",0.254734463058354,7.86685675147803e-186,"Positive correlation"
"68","PRNP","COPRS",0.254560253219582,1.43108097559637e-185,"Positive correlation"
"69","PRNP","CD59",0.254543128133119,1.51774293840456e-185,"Positive correlation"
"70","PRNP","DHRS3",0.254210490087825,4.75099272562756e-185,"Positive correlation"
"71","PRNP","GADD45B",0.254017716331581,9.19717780044624e-185,"Positive correlation"
"72","PRNP","CLU",0.253709591279486,2.64039023250181e-184,"Positive correlation"
"73","PRNP","UQCRFS1",0.252314010512191,3.0777784059593e-182,"Positive correlation"
"74","PRNP","SDCBP",0.252245620777907,3.88307990343557e-182,"Positive correlation"
"75","PRNP","RPL18A",0.251606295218617,3.39845318729137e-181,"Positive correlation"
"76","PRNP","PLP2",0.251419873790209,6.38969929572345e-181,"Positive correlation"
"77","PRNP","SNX3",0.251378379176319,7.3532903844046e-181,"Positive correlation"
"78","PRNP","NPC2",0.250950998455552,3.11968996479158e-180,"Positive correlation"
"79","PRNP","COMMD6",0.250462417314664,1.62231919623071e-179,"Positive correlation"
"80","PRNP","FBXW9",0.24988978761076,1.1151335386402e-178,"Positive correlation"
"81","PRNP","CALM1",0.249843611830735,1.30239264081228e-178,"Positive correlation"
"82","PRNP","PEPD",0.249380956152823,6.15780509655567e-178,"Positive correlation"
"83","PRNP","ZFP36L2",0.249253318552429,9.447333634493e-178,"Positive correlation"
"84","PRNP","RPL21",0.24889355677886,3.15257128304334e-177,"Positive correlation"
"85","PRNP","YWHAB",0.248835816625388,3.82456136426672e-177,"Positive correlation"
"86","PRNP","CHMP2A",0.24880825366669,4.1940396974418e-177,"Positive correlation"
"87","PRNP","PI16",0.248362895613441,1.85812295993383e-176,"Positive correlation"
"88","PRNP","C19orf53",0.248307273271401,2.23727317242236e-176,"Positive correlation"
"89","PRNP","PRDX6",0.247752576761042,1.42179035176649e-175,"Positive correlation"
"90","PRNP","SRI",0.24771652676265,1.60309908086579e-175,"Positive correlation"
"91","PRNP","PMP22",0.247612365910278,2.26735111068199e-175,"Positive correlation"
"92","PRNP","FEZ1",0.24741201738173,4.41478980541483e-175,"Positive correlation"
"93","PRNP","DYNLL1",0.246638261223268,5.75538161622012e-174,"Positive correlation"
"94","PRNP","RPS28",0.245558198558986,2.04229126063668e-172,"Positive correlation"
"95","PRNP","RPS9",0.24490135659584,1.77433166032093e-171,"Positive correlation"
"96","PRNP","CRISPLD1",0.244569291509942,5.27990032877705e-171,"Positive correlation"
"97","PRNP","WDR83OS",0.244372332388623,1.00736583370907e-170,"Positive correlation"
"98","PRNP","MPC1",0.244225312406259,1.63097186360692e-170,"Positive correlation"
"99","PRNP","AGT",0.244097802436633,2.47640529574053e-170,"Positive correlation"
"100","PRNP","SPCS2",0.243866940607681,5.27154479720886e-170,"Positive correlation"
"101","PRNP","POLR2L",0.242647822766858,2.81090584087866e-168,"Positive correlation"
"102","PRNP","RPS15",0.242624347169405,3.03392374439069e-168,"Positive correlation"
"103","PRNP","NDUFB5",0.242550828166715,3.85322243221313e-168,"Positive correlation"
"104","PRNP","SPCS1",0.242473187726212,4.95935532810837e-168,"Positive correlation"
"105","PRNP","SKP1",0.242447649233352,5.38850187491678e-168,"Positive correlation"
"106","PRNP","TIMM13",0.242171882967485,1.31943885813026e-167,"Positive correlation"
"107","PRNP","RPL28",0.242053826103668,1.93524751078101e-167,"Positive correlation"
"108","PRNP","TBCB",0.24201972435011,2.16157560818413e-167,"Positive correlation"
"109","PRNP","HSD17B12",0.24179362224895,4.49835571819672e-167,"Positive correlation"
"110","PRNP","NPDC1",0.241490330641661,1.20080576159202e-166,"Positive correlation"
"111","PRNP","CAPZA2",0.241371759190204,1.76204720432453e-166,"Positive correlation"
"112","PRNP","CD9",0.240718184345442,1.4533821721853e-165,"Positive correlation"
"113","PRNP","BCAP29",0.24051784847895,2.77146079188818e-165,"Positive correlation"
"114","PRNP","KIF9",0.239402765529582,9.96009798885464e-164,"Positive correlation"
"115","PRNP","C7orf57",0.239282392732376,1.46454066388445e-163,"Positive correlation"
"116","PRNP","RPL13A",0.238760941846507,7.76155402791457e-163,"Positive correlation"
"117","PRNP","TRIP6",0.238748275947226,8.08199304595813e-163,"Positive correlation"
"118","PRNP","ATRAID",0.238623447392482,1.20398608581033e-162,"Positive correlation"
"119","PRNP","EIF3G",0.238164686394708,5.19909703935039e-162,"Positive correlation"
"120","PRNP","SBDS",0.237878023765866,1.29483274793208e-161,"Positive correlation"
"121","PRNP","GABARAPL2",0.237741019053507,2.00180731509856e-161,"Positive correlation"
"122","PRNP","NTRK2",0.237673931493987,2.47758335208422e-161,"Positive correlation"
"123","PRNP","CSTB",0.237385827494546,6.18568862414959e-161,"Positive correlation"
"124","PRNP","SMOX",0.237209543307616,1.08207644022776e-160,"Positive correlation"
"125","PRNP","TOMM7",0.236620376026336,6.99041607687376e-160,"Positive correlation"
"126","PRNP","NDUFS7",0.235947260983767,5.85389767938137e-159,"Positive correlation"
"127","PRNP","RABAC1",0.235515550782532,2.27951127853643e-158,"Positive correlation"
"128","PRNP","PKIG",0.23521201024216,5.91881874659953e-158,"Positive correlation"
"129","PRNP","HSPA2",0.235133695894417,7.56925400700171e-158,"Positive correlation"
"130","PRNP","EIF5",0.234217649336378,1.33526281388844e-156,"Positive correlation"
"131","PRNP","TMED10",0.233268116056235,2.58185456318684e-155,"Positive correlation"
"132","PRNP","SYPL1",0.233019585714733,5.59325342378865e-155,"Positive correlation"
"133","PRNP","MYL6",0.232335247293198,4.67802222693341e-154,"Positive correlation"
"134","PRNP","FEZ2",0.23226942864212,5.73611955348902e-154,"Positive correlation"
"135","PRNP","SPAG16",0.232097594776029,9.76520181573607e-154,"Positive correlation"
"136","PRNP","C19orf43",0.232091598333874,9.94812284621396e-154,"Positive correlation"
"137","PRNP","RPL27",0.231871136047476,1.96746734355181e-153,"Positive correlation"
"138","PRNP","MORF4L1",0.231679467002303,3.55745486297562e-153,"Positive correlation"
"139","PRNP","RSPH1",0.231481027904701,6.56459928103179e-153,"Positive correlation"
"140","PRNP","TMBIM6",0.23121782732564,1.47815262497844e-152,"Positive correlation"
"141","PRNP","RHOA",0.231065732623028,2.36167719635581e-152,"Positive correlation"
"142","PRNP","C11orf70",0.231032503733116,2.61613825407928e-152,"Positive correlation"
"143","PRNP","CALR",0.230845475774691,4.65220307202818e-152,"Positive correlation"
"144","PRNP","SOCS2",0.230750769037826,6.22538637368518e-152,"Positive correlation"
"145","PRNP","EID1",0.230336146592289,2.22502034262593e-151,"Positive correlation"
"146","PRNP","TCTN1",0.230333844407467,2.24079620612983e-151,"Positive correlation"
"147","PRNP","AGR3",0.230324346425559,2.307071236169e-151,"Positive correlation"
"148","PRNP","SEP15",0.230296604012986,2.51207151739721e-151,"Positive correlation"
"149","PRNP","PDLIM2",0.230081509789301,4.85859018967228e-151,"Positive correlation"
"150","PRNP","MYBPC1",0.229944495428821,7.39335045211506e-151,"Positive correlation"
"151","PRNP","TECR",0.229892137438146,8.67929739751349e-151,"Positive correlation"
"152","PRNP","MATN2",0.229885990428011,8.84422493337183e-151,"Positive correlation"
"153","PRNP","RPL7",0.2298730196913,9.20257576427419e-151,"Positive correlation"
"154","PRNP","FAM229B",0.229792237298501,1.17846481648365e-150,"Positive correlation"
"155","PRNP","RHEB",0.229763887258971,1.28528827211496e-150,"Positive correlation"
"156","PRNP","GSTM3",0.229755466560987,1.31884165590925e-150,"Positive correlation"
"157","PRNP","TUBB4B",0.229755121502394,1.32023508624517e-150,"Positive correlation"
"158","PRNP","NDFIP1",0.229730021310419,1.42563931625107e-150,"Positive correlation"
"159","PRNP","SHFM1",0.229540333571611,2.54668868150932e-150,"Positive correlation"
"160","PRNP","NDUFA11",0.229386616418353,4.07373125806525e-150,"Positive correlation"
"161","PRNP","DOK5",0.229340211287987,4.69410114514762e-150,"Positive correlation"
"162","PRNP","C20orf24",0.229340137298646,4.69516203598082e-150,"Positive correlation"
"163","PRNP","CYSTM1",0.229325863249936,4.9043725715974e-150,"Positive correlation"
"164","PRNP","CFAP126",0.228840549912718,2.15535394989241e-149,"Positive correlation"
"165","PRNP","RAB7A",0.228593114146779,4.57864346862822e-149,"Positive correlation"
"166","PRNP","FKBP1A",0.228551059617467,5.20370085957055e-149,"Positive correlation"
"167","PRNP","SPARC",0.228395776579428,8.34492408457277e-149,"Positive correlation"
"168","PRNP","ROMO1",0.22833952778073,9.90107060102967e-149,"Positive correlation"
"169","PRNP","CXXC5",0.228320839435026,1.04797292955211e-148,"Positive correlation"
"170","PRNP","HINT1",0.228245979419995,1.31564898988892e-148,"Positive correlation"
"171","PRNP","RPS2",0.227815905813028,4.85285713632005e-148,"Positive correlation"
"172","PRNP","UBL3",0.227620120493462,8.78334697070949e-148,"Positive correlation"
"173","PRNP","PPT1",0.227444059857565,1.49676875227027e-147,"Positive correlation"
"174","PRNP","S100A16",0.227208178004484,3.05488764955219e-147,"Positive correlation"
"175","PRNP","DYNLRB1",0.226766090772935,1.16074715467901e-146,"Positive correlation"
"176","PRNP","PRAF2",0.226472709677265,2.81048637854824e-146,"Positive correlation"
"177","PRNP","ATP6V1F",0.22619332094565,6.51625774230136e-146,"Positive correlation"
"178","PRNP","ATP5J2",0.22597869126016,1.24229225912466e-145,"Positive correlation"
"179","PRNP","RDX",0.225952130969273,1.34549188518469e-145,"Positive correlation"
"180","PRNP","CYR61",0.225786241155054,2.21432456270943e-145,"Positive correlation"
"181","PRNP","RPL19",0.225730414448867,2.61826292648941e-145,"Positive correlation"
"182","PRNP","RPS5",0.225628969163954,3.5497659208245e-145,"Positive correlation"
"183","PRNP","BSG",0.225462856321525,5.84128515988287e-145,"Positive correlation"
"184","PRNP","SERPINB6",0.225407340489042,6.89859674314235e-145,"Positive correlation"
"185","PRNP","PGLS",0.225378088887447,7.53048631999501e-145,"Positive correlation"
"186","PRNP","RPS23",0.225363951462965,7.85627586959567e-145,"Positive correlation"
"187","PRNP","FAM3C",0.225319338486523,8.97951196830932e-145,"Positive correlation"
"188","PRNP","OCEL1",0.225275682076613,1.02336860208966e-144,"Positive correlation"
"189","PRNP","PDCD6",0.225067358801287,1.90901476198245e-144,"Positive correlation"
"190","PRNP","EIF1",0.224829066247124,3.8922558675037e-144,"Positive correlation"
"191","PRNP","ATP5D",0.224784833690554,4.44213597199979e-144,"Positive correlation"
"192","PRNP","RPL36",0.224628191661261,7.09137064981074e-144,"Positive correlation"
"193","PRNP","PTPRA",0.224490969204475,1.06796309587058e-143,"Positive correlation"
"194","PRNP","COX6B1",0.224443745836246,1.22949030147109e-143,"Positive correlation"
"195","PRNP","SEPW1",0.22438344579489,1.47167417949994e-143,"Positive correlation"
"196","PRNP","RPS6",0.224325979030407,1.74665727811101e-143,"Positive correlation"
"197","PRNP","C21orf59",0.224218658979109,2.40484524833966e-143,"Positive correlation"
"198","PRNP","WLS",0.224145826585014,2.98741431276051e-143,"Positive correlation"
"199","PRNP","TAX1BP1",0.223764566244388,9.28759087541407e-143,"Positive correlation"
"200","PRNP","RPS27",0.223435154488491,2.47044612014054e-142,"Positive correlation"
"201","PRNP","WRB",0.223074411276383,7.19892313261097e-142,"Positive correlation"
"202","PRNP","RPS14",0.222870121828234,1.31808524925787e-141,"Positive correlation"
"203","PRNP","BTF3",0.222791061424852,1.66543794668304e-141,"Positive correlation"
"204","PRNP","GLIPR2",0.22275386170579,1.85914283555223e-141,"Positive correlation"
"205","PRNP","RPLP0",0.222539885704346,3.49946430667097e-141,"Positive correlation"
"206","PRNP","NME5",0.22252583442713,3.64778753956914e-141,"Positive correlation"
"207","PRNP","ATP6V0E1",0.222230918736475,8.7120617724102e-141,"Positive correlation"
"208","PRNP","SEC11C",0.222056193605295,1.45835694400269e-140,"Positive correlation"
"209","PRNP","MYEOV2",0.221916537510896,2.20069612379131e-140,"Positive correlation"
"210","PRNP","CIB1",0.221736084329296,3.74347419249474e-140,"Positive correlation"
"211","PRNP","UQCRQ",0.221351043397868,1.16110330828699e-139,"Positive correlation"
"212","PRNP","DNAJB1",0.221256360193984,1.53324819791734e-139,"Positive correlation"
"213","PRNP","KRT10",0.221035992441713,2.92690841873747e-139,"Positive correlation"
"214","PRNP","TCTEX1D2",0.221033618300539,2.94735625435187e-139,"Positive correlation"
"215","PRNP","RRAGA",0.220400820098273,1.87947508056801e-138,"Positive correlation"
"216","PRNP","RTN4",0.220111918878264,4.37050988091108e-138,"Positive correlation"
"217","PRNP","STUB1",0.220045032346853,5.31261098380706e-138,"Positive correlation"
"218","PRNP","PHGDH",0.219973067318473,6.55373839834945e-138,"Positive correlation"
"219","PRNP","TUBB2A",0.219910372824137,7.86860128013725e-138,"Positive correlation"
"220","PRNP","ETFB",0.219637913249609,1.74062127783796e-137,"Positive correlation"
"221","PRNP","KDELR1",0.218971686157622,1.20742542893263e-136,"Positive correlation"
"222","PRNP","NDUFA5",0.218812305948282,1.91722338087213e-136,"Positive correlation"
"223","PRNP","COMT",0.218494006764798,4.82210060245866e-136,"Positive correlation"
"224","PRNP","FKBP8",0.218412942327503,6.09746886612854e-136,"Positive correlation"
"225","PRNP","HLA-C",0.218331229410599,7.72389207738026e-136,"Positive correlation"
"226","PRNP","RPLP1",0.218330045065156,7.75040192099118e-136,"Positive correlation"
"227","PRNP","C9orf24",0.218152511244415,1.29503058467796e-135,"Positive correlation"
"228","PRNP","EMC7",0.217644370723184,5.61473194443829e-135,"Positive correlation"
"229","PRNP","UFC1",0.217577947593789,6.79958592012364e-135,"Positive correlation"
"230","PRNP","TUFM",0.217560250303117,7.15537771144449e-135,"Positive correlation"
"231","PRNP","RPL41",0.217357375769058,1.28354531357683e-134,"Positive correlation"
"232","PRNP","POMP",0.217280066983196,1.60342848081597e-134,"Positive correlation"
"233","PRNP","RPL11",0.21704375787854,3.16380561086108e-134,"Positive correlation"
"234","PRNP","SMIM7",0.217005775417867,3.52873210174901e-134,"Positive correlation"
"235","PRNP","PDXK",0.216498440479877,1.51353325386616e-133,"Positive correlation"
"236","PRNP","PHPT1",0.216257838566841,3.0152707514388e-133,"Positive correlation"
"237","PRNP","DYNLT1",0.216154936498712,4.04795965141619e-133,"Positive correlation"
"238","PRNP","YIF1A",0.21581556829313,1.06808829094901e-132,"Positive correlation"
"239","PRNP","LAMTOR5",0.215614903369794,1.89416852692289e-132,"Positive correlation"
"240","PRNP","ANXA2",0.215481649955154,2.77015629371817e-132,"Positive correlation"
"241","PRNP","LSM14A",0.21540680641853,3.42908177634908e-132,"Positive correlation"
"242","PRNP","RAC1",0.215358659006577,3.933478979363e-132,"Positive correlation"
"243","PRNP","BBOX1",0.215306143247321,4.5684254396597e-132,"Positive correlation"
"244","PRNP","YWHAQ",0.215296042112951,4.70180904358172e-132,"Positive correlation"
"245","PRNP","EEF2",0.215283565441143,4.87193934972879e-132,"Positive correlation"
"246","PRNP","ARPC1A",0.215281432996394,4.90162591794941e-132,"Positive correlation"
"247","PRNP","FOS",0.215238678500953,5.536439943953e-132,"Positive correlation"
"248","PRNP","SELK",0.215189893620774,6.36160959985241e-132,"Positive correlation"
"249","PRNP","PGRMC1",0.215073776872575,8.8535679182713e-132,"Positive correlation"
"250","PRNP","S100A6",0.214990755859116,1.12125016013009e-131,"Positive correlation"
"251","PRNP","KTN1",0.214988411138193,1.12875353454243e-131,"Positive correlation"
"252","PRNP","TMCO1",0.214958322104169,1.22960958767534e-131,"Positive correlation"
"253","PRNP","ATP5E",0.214811026614578,1.86911076415063e-131,"Positive correlation"
"254","PRNP","COMMD7",0.214794298390574,1.96011246905376e-131,"Positive correlation"
"255","PRNP","ZFP36",0.214671906613529,2.77512971722056e-131,"Positive correlation"
"256","PRNP","ZNHIT1",0.214591108381957,3.49073997167434e-131,"Positive correlation"
"257","PRNP","TNFRSF1A",0.214497135127695,4.55770875628073e-131,"Positive correlation"
"258","PRNP","TSPAN6",0.214289228481826,8.21883054830879e-131,"Positive correlation"
"259","PRNP","NENF",0.214245169535111,9.31192288155699e-131,"Positive correlation"
"260","PRNP","FAM183A",0.214111224675108,1.36090783462541e-130,"Positive correlation"
"261","PRNP","YWHAE",0.213934503013692,2.24425968831615e-130,"Positive correlation"
"262","PRNP","NDUFA13",0.213900671280704,2.46967721562912e-130,"Positive correlation"
"263","PRNP","RPL10",0.213810583047223,3.18633442406477e-130,"Positive correlation"
"264","PRNP","SAP18",0.213714175563981,4.18454030379383e-130,"Positive correlation"
"265","PRNP","RPSA",0.213566991701541,6.34202940399629e-130,"Positive correlation"
"266","PRNP","TMED1",0.213036564522872,2.83064013853038e-129,"Positive correlation"
"267","PRNP","PFDN5",0.213004864290824,3.09495690774713e-129,"Positive correlation"
"268","PRNP","LANCL2",0.2127475540247,6.38434900968483e-129,"Positive correlation"
"269","PRNP","ANXA1",0.21269651359304,7.369609050697e-129,"Positive correlation"
"270","PRNP","CST3",0.212652328063387,8.34426834072543e-129,"Positive correlation"
"271","PRNP","DALRD3",0.212603968943644,9.55902012336269e-129,"Positive correlation"
"272","PRNP","LTF",0.212403259095019,1.67971208461045e-128,"Positive correlation"
"273","PRNP","CAP1",0.212244876103884,2.61968374320544e-128,"Positive correlation"
"274","PRNP","APOA1BP",0.212148368257745,3.43385143693659e-128,"Positive correlation"
"275","PRNP","MGST3",0.211963968815967,5.75693464001062e-128,"Positive correlation"
"276","PRNP","SCG5",0.211963597070985,5.7629319158535e-128,"Positive correlation"
"277","PRNP","C21orf62",0.211947515398149,6.02843219365389e-128,"Positive correlation"
"278","PRNP","RPN2",0.211859662298799,7.70966747347087e-128,"Positive correlation"
"279","PRNP","PCMT1",0.211724303919551,1.12600372810765e-127,"Positive correlation"
"280","PRNP","FHL1",0.21161617595492,1.52358922764149e-127,"Positive correlation"
"281","PRNP","SSBP1",0.211579064537816,1.69014954481248e-127,"Positive correlation"
"282","PRNP","SELT",0.211490865344845,2.16258826651696e-127,"Positive correlation"
"283","PRNP","PDCD5",0.211436290666608,2.51876468795195e-127,"Positive correlation"
"284","PRNP","PRDX2",0.211410453218659,2.70725315249695e-127,"Positive correlation"
"285","PRNP","DNAJB9",0.21133124821471,3.37737974635919e-127,"Positive correlation"
"286","PRNP","DNASE2",0.211282051458667,3.87454314828158e-127,"Positive correlation"
"287","PRNP","ID3",0.211056978502295,7.25906397985021e-127,"Positive correlation"
"288","PRNP","POLR2J",0.210948059794526,9.83363994907534e-127,"Positive correlation"
"289","PRNP","PSMF1",0.210645628693186,2.28235883678005e-126,"Positive correlation"
"290","PRNP","HSPA1A",0.210620200752359,2.4496431196919e-126,"Positive correlation"
"291","PRNP","MAT2A",0.210472568393501,3.69295624399357e-126,"Positive correlation"
"292","PRNP","RPL4",0.21040108812837,4.50443388065099e-126,"Positive correlation"
"293","PRNP","JUNB",0.210272496102992,6.43800534741541e-126,"Positive correlation"
"294","PRNP","GFAP",0.210268864109608,6.50325585190993e-126,"Positive correlation"
"295","PRNP","RPL10A",0.210255196734526,6.75476757749431e-126,"Positive correlation"
"296","PRNP","PPIL6",0.210225763913672,7.32985456657159e-126,"Positive correlation"
"297","PRNP","RHOC",0.209983789944595,1.43423469451502e-125,"Positive correlation"
"298","PRNP","CSRP2",0.209960297116131,1.53075044656218e-125,"Positive correlation"
"299","PRNP","MAOB",0.209917795537955,1.7221278075408e-125,"Positive correlation"
"300","PRNP","LINC00493",0.209868164749066,1.97603135741522e-125,"Positive correlation"
"301","PRNP","MRFAP1",0.209798179686367,2.39878666481734e-125,"Positive correlation"
"302","PRNP","RPS12",0.209568473652562,4.53035361324732e-125,"Positive correlation"
"303","PRNP","RPS3A",0.209111772752999,1.60020643298247e-124,"Positive correlation"
"304","PRNP","ECH1",0.208979324688319,2.30606316756618e-124,"Positive correlation"
"305","PRNP","GPR137B",0.208900566876158,2.86539520243012e-124,"Positive correlation"
"306","PRNP","RPL5",0.208803260944113,3.74676138928442e-124,"Positive correlation"
"307","PRNP","SSBP4",0.208656866637832,5.60755165457041e-124,"Positive correlation"
"308","PRNP","RPS10",0.208645206639913,5.79048925209492e-124,"Positive correlation"
"309","PRNP","SRP14",0.208461178400319,9.60832052338141e-124,"Positive correlation"
"310","PRNP","ID2",0.208459187414083,9.66108174696571e-124,"Positive correlation"
"311","PRNP","SCCPDH",0.208160676387988,2.19444156079879e-123,"Positive correlation"
"312","PRNP","JUN",0.207993815907339,3.46932003747695e-123,"Positive correlation"
"313","PRNP","ZCRB1",0.207889329736504,4.62080665478233e-123,"Positive correlation"
"314","PRNP","HSPB8",0.207826789552924,5.48515415267809e-123,"Positive correlation"
"315","PRNP","GSTM5",0.20758999277035,1.04939499038396e-122,"Positive correlation"
"316","PRNP","MAP1LC3A",0.2074900334775,1.37965261153582e-122,"Positive correlation"
"317","PRNP","QTRT1",0.207477440572755,1.42802455766945e-122,"Positive correlation"
"318","PRNP","C20orf96",0.207212304213186,2.94853048576238e-122,"Positive correlation"
"319","PRNP","AK1",0.207134767113102,3.64421749547343e-122,"Positive correlation"
"320","PRNP","ATP5G3",0.207110912049372,3.88956538128263e-122,"Positive correlation"
"321","PRNP","BLOC1S1",0.206937443885095,6.24542401290072e-122,"Positive correlation"
"322","PRNP","MDH2",0.206924614695995,6.46791884671084e-122,"Positive correlation"
"323","PRNP","CLNS1A",0.20688922266633,7.123590299614e-122,"Positive correlation"
"324","PRNP","TEKT1",0.206594972060636,1.58869780490869e-121,"Positive correlation"
"325","PRNP","UBE2D2",0.206511144544303,1.99609051007147e-121,"Positive correlation"
"326","PRNP","MGP",0.206471773553681,2.22191484893318e-121,"Positive correlation"
"327","PRNP","GPX4",0.206429136158471,2.49531572728859e-121,"Positive correlation"
"328","PRNP","DNPH1",0.206341705795067,3.16544141319007e-121,"Positive correlation"
"329","PRNP","COPS6",0.206310974001597,3.4414071587407e-121,"Positive correlation"
"330","PRNP","RPL9",0.206269124063166,3.85621867013057e-121,"Positive correlation"
"331","PRNP","ID1",0.206078364564567,6.47611456027011e-121,"Positive correlation"
"332","PRNP","RPS13",0.206031819264819,7.34881809404914e-121,"Positive correlation"
"333","PRNP","KLF6",0.206010224695188,7.79264727599086e-121,"Positive correlation"
"334","PRNP","RPL3",0.205930345140193,9.67978420955788e-121,"Positive correlation"
"335","PRNP","CHMP2B",0.205849842122618,1.20431841324118e-120,"Positive correlation"
